Attenuation,Zero degree level(m),Rain height(km),R (mm/hr)
0,1974.7095,2.3347095,0
0,1868.1328,2.2281328,0
0,1862.6238,2.2226238,0
0,1824.1101,2.1841101,0
0,1828.5066,2.1885066,0
0,1988.1362,2.3481362,0
0,1993.8247,2.3538247,0
0,2013.428,2.373428,0
0,2014.258,2.374258,0
0,2008.812,2.368812,0
0,1890.728,2.250728,0
0,1781.6238,2.1416238,0
0,1739.0725,2.0990725,0
0,1724.6089,2.0846089,0
0,1725.3987,2.0853987,0
0,1726.2737,2.0862737,0
0,1726.9839,2.0869839,0
0,1724.9338,2.0849338,0
0,1725.3589,2.0853589,0
0,1725.729,2.085729,0
0,1745.2444,2.1052444,0
0,1744.7593,2.1047593,0
0,1724.529,2.084529,0
0,1724.2839,2.0842839,0
0,1724.3037,2.0843037,0
0,1724.1589,2.0841589,0
0,1723.3689,2.0833689,0
0,1701.3887,2.0613887,0
0,1685.9746,2.0459746,0
0,1663.6953,2.0236953,0
0,1693.1794,2.0531794,0
0,1781.2671,2.1412671,0
0,1788.4023,2.1484023,0
0,1791.7861,2.1517861,0
0,1418.5613,1.7785613,0
0,1831.2144,2.1912144,0
0,1890.25,2.25025,0
0,1926.9084,2.2869084,0
0,1828.1096,2.1881096,0
0,1208.2561,1.5682561,0
0,1024.9915,1.3849915,0
0,846.6033,1.2066033,0
0,751.1245,1.1111245,0
0,722.73193,1.08273193,0
0,627.345,0.987345,0
0,550.5913,0.9105913,0
0,531.15894,0.89115894,0
0,467.10938,0.82710938,0
0,399.63818,0.75963818,0
0,343.26245,0.70326245,0
0,322.5227,0.6825227,0
0,266.37305,0.62637305,0
0,216.65866,0.57665866,0
0,175.71567,0.53571567,0
0,151.07274,0.51107274,0
0,150.13403,0.51013403,0
0,189.6609,0.5496609,0
0,234.62753,0.59462753,0
0,272.73926,0.63273926,0
0,274.03247,0.63403247,0
0,236.06528,0.59606528,0
0,210.90591,0.57090591,0
0,152.20134,0.51220134,0
0,129.36337,0.48936337,0
0,89.62195,0.44962195,0
0,73.032425,0.433032425,0
0,56.31993,0.41631993,0
0,39.838837,0.399838837,0
0,207.64003,0.56764003,0
0,1092.6147,1.4526147,0
0,1388.0864,1.7480864,0
0,1475.229,1.835229,0
0,1476.5994,1.8365994,0
0,1532.374,1.892374,0
0,1532.4641,1.8924641,0
0,1513.439,1.873439,0
0,1492.8088,1.8528088,0
0,925.3264,1.2853264,0
0,1175.5322,1.5355322,0
0,1500.2815,1.8602815,0
0,1524.102,1.884102,0
0,1689.3396,2.0493396,0
0,1691.3794,2.0513794,0
0,1686.8423,2.0468423,0
0,1604.6995,1.9646995,0
0,1569.5798,1.9295798,0
0,1569.7749,1.9297749,0
0,1575.832,1.935832,0
0,1580.7517,1.9407517,0
0,1512.4773,1.8724773,0
0,1568.7266,1.9287266,0
0,1666.4192,2.0264192,0
0,1667.7041,2.0277041,0
0,1689.4993,2.0494993,0
0,1704.0986,2.0640986,0
0,1711.315,2.071315,0
0,1716.9841,2.0769841,0
0,1717.9993,2.0779993,0
0,1707.4336,2.0674336,0
0,1685.6733,2.0456733,0
0,1652.9146,2.0129146,0
0,1351.0342,1.7110342,0
0,1436.3882,1.7963882,0
0,1630.5552,1.9905552,0
0,1867.1365,2.2271365,0
0,1868.0166,2.2280166,0
0,1866.7266,2.2267266,0
0,1960.8987,2.3208987,0
0,1872.3989,2.2323989,0
0,1889.0173,2.2490173,0
0,1769.1233,2.1291233,0
0,1710.3081,2.0703081,0
0,1721.1987,2.0811987,0
0,1696.354,2.056354,0
0,1722.189,2.082189,0
0,1776.5598,2.1365598,0
0,1869.6516,2.2296516,0
0,1898.219,2.258219,0
0,1891.3132,2.2513132,0
0,1869.8767,2.2298767,0
0,1881.7463,2.2417463,0
0,1903.4177,2.2634177,0
0,1903.4177,2.2634177,0
0,1998.27,2.35827,0
0,2005.4854,2.3654854,0
0,2002.6653,2.3626653,0
0,2067.8926,2.4278926,0
0,2075.2458,2.4352458,0
0,2121.2305,2.4812305,0
0,2224.3225,2.5843225,0
0,2225.6726,2.5856726,0
0,2233.6821,2.5936821,0
0,2259.4106,2.6194106,0
0,2278.842,2.638842,0
0,2278.457,2.638457,0
0,2250.996,2.610996,0
0,2249.246,2.609246,0
0,2116.5571,2.4765571,0
0,2121.8003,2.4818003,0
0,2223.2375,2.5832375,0
0,2223.4927,2.5834927,0
0,2230.1777,2.5901777,0
0,2252.6462,2.6126462,0
0,2256.2942,2.6162942,0
0,2254.8044,2.6148044,0
0,2227.731,2.587731,0
0,2224.5261,2.5845261,0
0,2177.9268,2.5379268,0
0,2174.1418,2.5341418,0
0,1986.2065,2.3462065,0
0,2145.861,2.505861,0
0,2140.8164,2.5008164,0
0,2255.3552,2.6153552,0
0,2300.1262,2.6601262,0
0,2300.4111,2.6604111,0
0,2250.7869,2.6107869,0
0,2180.5898,2.5405898,0
0,2047.5298,2.4075298,0
0,1425.5645,1.7855645,0
0,1301.8064,1.6618064,0
0,1302.0264,1.6620264,0
0,993.1465,1.3531465,0
0,992.9866,1.3529866,0
0,1175.4939,1.5354939,0
0,1222.7224,1.5827224,0
0,1759.791,2.119791,0
0,1869.8972,2.2298972,0
0,1863.3655,2.2233655,0
0,1904.7024,2.2647024,0
0,1930.9456,2.2909456,0
0,1456.8911,1.8168911,0
0,2001.5056,2.3615056,0
0,2000.8457,2.3608457,0
0,1841.7332,2.2017332,0
0,1821.9707,2.1819707,0
0,1822.4507,2.1824507,0
0,1847.2021,2.2072021,0
0,1909.043,2.269043,0
0,1908.9429,2.2689429,0
0,1909.8579,2.2698579,0
0,1870.1631,2.2301631,0
0,1849.0068,2.2090068,0
0,1848.8118,2.2088118,0
0,1848.9219,2.2089219,0
0,1850.2617,2.2102617,0
0,1852.637,2.212637,0
0,1853.7019,2.2137019,0
0,1865.4819,2.2254819,0
0,1865.512,2.225512,0
0,1865.332,2.225332,0
0,1833.657,2.193657,0
0,1795.8323,2.1558323,0
0,1777.7681,2.1377681,0
0,1668.8303,2.0288303,0
0,1669.5054,2.0295054,0
0,1664.314,2.024314,0
0,1665.0989,2.0250989,0
0,1426.3855,1.7863855,0
0,1426.9753,1.7869753,0
0,1445.1238,1.8051238,0
0,1537.1665,1.8971665,0
0,1568.5273,1.9285273,0
0,1584.0369,1.9440369,0
0,1668.3843,2.0283843,0
0,1669.4243,2.0294243,0
0,1670.2141,2.0302141,0
0,1670.6592,2.0306592,0
0,1689.4385,2.0494385,0
0,1725.6123,2.0856123,0
0,1561.2957,1.9212957,0
0,1571.4724,1.9314724,0
0,1585.9617,1.9459617,0
0,1690.7944,2.0507944,0
0,1710.1638,2.0701638,0
0,1710.7888,2.0707888,0
0,1711.6438,2.0716438,0
0,1672.4443,2.0324443,0
0,1672.6943,2.0326943,0
0,1589.7966,1.9497966,0
0,1584.1296,1.9441296,0
0,1580.425,1.940425,0
0,1385.593,1.745593,0
0,1402.5454,1.7625454,0
0,1403.7405,1.7637405,0
0,1404.9204,1.7649204,0
0,1424.2742,1.7842742,0
0,1430.2571,1.7902571,0
0,1431.062,1.791062,0
0,1431.832,1.791832,0
0,1429.0017,1.7890017,0
0,1429.3767,1.7893767,0
0,1429.6467,1.7896467,0
0,1429.7717,1.7897717,0
0,1413.633,1.773633,0
0,1432.8569,1.7928569,0
0,1433.2668,1.7932668,0
0,1438.9495,1.7989495,0
0,1433.5369,1.7935369,0
0,1433.5168,1.7935168,0
0,1433.177,1.793177,0
0,1433.1221,1.7931221,0
0,1342.04,1.70204,0
0,1341.5752,1.7015752,0
0,1325.3027,1.6853027,0
0,1321.8474,1.6818474,0
0,1324.1077,1.6841077,0
0,1312.417,1.672417,0
0,1313.062,1.673062,0
0,1313.3518,1.6733518,0
0,1414.513,1.774513,0
0,1438.5293,1.7985293,0
0,1795.6558,2.1556558,0
0,1887.1206,2.2471206,0
0,2044.554,2.404554,0
0,2045.749,2.405749,0
0,2046.7991,2.4067991,0
0,2070.2817,2.4302817,0
0,2070.1367,2.4301367,0
0,2078.507,2.438507,0
0,2228.9321,2.5889321,0
0,2283.5793,2.6435793,0
0,2302.9507,2.6629507,0
0,2303.2305,2.6632305,0
0,2303.7205,2.6637205,0
0,2304.1553,2.6641553,0
0,2303.5154,2.6635154,0
0,2276.352,2.636352,0
0,2305.0354,2.6650354,0
0,2313.1453,2.6731453,0
0,2273.9973,2.6339973,0
0,2312.1055,2.6721055,0
0,2321.0786,2.6810786,0
0,2449.7107,2.8097107,0
0,2452.2056,2.8122056,0
0,2453.9006,2.8139006,0
0,2454.7556,2.8147556,0
0,2454.9404,2.8149404,0
0,2455.2002,2.8152002,0
0,2489.8591,2.8498591,0
0,2488.929,2.848929,0
0,2488.579,2.848579,0
0,2485.4292,2.8454292,0
0,2518.1785,2.8781785,0
0,2520.5234,2.8805234,0
0,2640.5427,3.0005427,0
0,2691.433,3.051433,0
0,2733.3115,3.0933115,0
0,2734.0715,3.0940715,0
0,2733.0315,3.0930315,0
0,2731.8765,3.0918765,0
0,2855.3801,3.2153801,0
0,2856,3.216,0
0,2856.43,3.21643,0
0,2855.055,3.215055,0
0,2857.515,3.217515,0
0,2881.9236,3.2419236,0
0,2912.886,3.272886,0
0,2913.5808,3.2735808,0
0,2913.566,3.273566,0
0,2956.5098,3.3165098,0
0,2946.1418,3.3061418,0
0,2945.4016,3.3054016,0
0,2912.4958,3.2724958,0
0,2910.781,3.270781,0
0,2910.2808,3.2702808,0
0,2888.2424,3.2482424,0
0,2913.031,3.273031,0
0,2890.8174,3.2508174,0
0,2920.1887,3.2801887,0
0,2953.8599,3.3138599,0
0,2952.8398,3.3128398,0
0,2952.1099,3.3121099,0
0,2951.7698,3.3117698,0
0,2951.0898,3.3110898,0
0,2949.875,3.309875,0
0,2949.625,3.309625,0
0,2950.155,3.310155,0
0,2944.645,3.304645,0
0,2948.29,3.30829,0
0,2951.745,3.311745,0
0,3084.8284,3.4448284,0
0,3174.366,3.534366,0
0,3184.4832,3.5444832,0
0,3186.048,3.546048,0
0,3186.798,3.546798,0
0,3187.583,3.547583,0
0,3177.6309,3.5376309,0
0,3177.3608,3.5373608,0
0,3187.4883,3.5474883,0
0,3187.3833,3.5473833,0
0,3196.3298,3.5563298,0
0,3222.0466,3.5820466,0
0,3223.6816,3.5836816,0
0,3386.7874,3.7467874,0
0,3386.3574,3.7463574,0
0,3421.78,3.78178,0
0,3383.7974,3.7437974,0
0,3349.7278,3.7097278,0
0,3210.625,3.570625,0
0,3184.9583,3.5449583,0
0,3190.6697,3.5506697,0
0,3179.0884,3.5390884,0
0,3180.1433,3.5401433,0
0,3173.466,3.533466,0
0,3184.1433,3.5441433,0
0,3320.146,3.680146,0
0,3318.936,3.678936,0
0,3317.686,3.677686,0
0,3186.6497,3.5466497,0
0,3185.5295,3.5455295,0
0,3178.5332,3.5385332,0
0,3177.7432,3.5377432,0
0,3176.6982,3.5366982,0
0,3164.821,3.524821,0
0,3165.2612,3.5252612,0
0,3165.7163,3.5257163,0
0,3165.2563,3.5252563,0
0,3162.8164,3.5228164,0
0,3158.091,3.518091,0
0,3153.886,3.513886,0
0,3084.8013,3.4448013,0
0,2916.8826,3.2768826,0
0,2693.9587,3.0539587,0
0,2454.1106,2.8141106,0
0,2100.6077,2.4606077,0
0,1615.9519,1.9759519,0
0,1700.6941,2.0606941,0
0,1732.1995,2.0921995,0
0,1605.2664,1.9652664,0
0,1583.6196,1.9436196,0
0,1582.4448,1.9424448,0
0,1562.9153,1.9229153,0
0,1489.7297,1.8497297,0
0,1441.8098,1.8018098,0
0,1408.6157,1.7686157,0
0,1456.3882,1.8163882,0
0,1469.9153,1.8299153,0
0,939.1763,1.2991763,0
0,964.8689,1.3248689,0
0,1151.603,1.511603,0
0,1284.3958,1.6443958,0
0,1285.9785,1.6459785,0
0,1309.8748,1.6698748,0
0,1110.2229,1.4702229,0
0,1004.3081,1.3643081,0
0,937.0508,1.2970508,0
0,946.2471,1.3062471,0
0,930.3425,1.2903425,0
0,921.3894,1.2813894,0
0,779.3528,1.1393528,0
0,844.35474,1.20435474,0
0,856.709,1.216709,0
0,944.81226,1.30481226,0
0,1003.7202,1.3637202,0
0,1097.967,1.457967,0
0,1194.5403,1.5545403,0
0,1195.0754,1.5550754,0
0,1205.7173,1.5657173,0
0,1214.1414,1.5741414,0
0,1411.9087,1.7719087,0
0,1430.9375,1.7909375,0
0,1525.5159,1.8855159,0
0,1578.0049,1.9380049,0
0,1589.3464,1.9493464,0
0,1687.5383,2.0475383,0
0,1716.2153,2.0762153,0
0,1737.3008,2.0973008,0
0,1737.4607,2.0974607,0
0,1717.4753,2.0774753,0
0,1741.7449,2.1017449,0
0,1830.3323,2.1903323,0
0,1867.9719,2.2279719,0
0,1868.2769,2.2282769,0
0,1718.5593,2.0785593,0
0,1853.113,2.213113,0
0,1892.2881,2.2522881,0
0,1909.7859,2.2697859,0
0,1889.0293,2.2490293,0
0,1873.2764,2.2332764,0
0,1873.1562,2.2331562,0
0,1867.4148,2.2274148,0
0,1754.8977,2.1148977,0
0,1726.9297,2.0869297,0
0,1727.6797,2.0876797,0
0,1724.0103,2.0840103,0
0,1717.103,2.077103,0
0,1733.3867,2.0933867,0
0,1734.1467,2.0941467,0
0,1734.6968,2.0946968,0
0,1734.5569,2.0945569,0
0,1719.7332,2.0797332,0
0,1719.3582,2.0793582,0
0,1719.0881,2.0790881,0
0,1718.3884,2.0783884,0
0,1717.5684,2.0775684,0
0,1717.2483,2.0772483,0
0,1717.0181,2.0770181,0
0,1588.2463,1.9482463,0
0,1583.0593,1.9430593,0
0,1583.9294,1.9439294,0
0,1588.6489,1.9486489,0
0,1610.1743,1.9701743,0
0,1624.8889,1.9848889,0
0,1624.999,1.984999,0
0,1707.9565,2.0679565,0
0,1708.1016,2.0681016,0
0,1708.2966,2.0682966,0
0,1708.5815,2.0685815,0
0,1714.4236,2.0744236,0
0,1632.4006,1.9924006,0
0,1715.4583,2.0754583,0
0,1735.5237,2.0955237,0
0,1773.6084,2.1336084,0
0,1868.5322,2.2285322,0
0,1878.5337,2.2385337,0
0,1773.5483,2.1335483,0
0,1773.2935,2.1332935,0
0,1772.1885,2.1321885,0
0,1870.5266,2.2305266,0
0,1870.4565,2.2304565,0
0,1870.7966,2.2307966,0
0,1885.1394,2.2451394,0
0,1910.4412,2.2704412,0
0,1939.3435,2.2993435,0
0,2034.3909,2.3943909,0
0,2056.7915,2.4167915,0
0,2056.6865,2.4166865,0
0,2056.8364,2.4168364,0
0,2056.5364,2.4165364,0
0,1993.6914,2.3536914,0
0,1888.1943,2.2481943,0
0,1872.2666,2.2322666,0
0,1872.2666,2.2322666,0
0,1737.123,2.097123,0
0,1869.5317,2.2295317,0
0,1886.3496,2.2463496,0
0,1891.6284,2.2516284,0
0,1887.5396,2.2475396,0
0,1888.0396,2.2480396,0
0,1888.2395,2.2482395,0
0,1872.6868,2.2326868,0
0,1872.8818,2.2328818,0
0,1872.9167,2.2329167,0
0,1873.6868,2.2336868,0
0,1874.1519,2.2341519,0
0,1732.2314,2.0922314,0
0,1850.8315,2.2108315,0
0,1872.6567,2.2326567,0
0,1890.1946,2.2501946,0
0,1891.4294,2.2514294,0
0,1892.6445,2.2526445,0
0,1894.6692,2.2546692,0
0,1896.5842,2.2565842,0
0,1897.7341,2.2577341,0
0,1898.5442,2.2585442,0
0,1882.6162,2.2426162,0
0,1882.6863,2.2426863,0
0,1746.9128,2.1069128,0
0,1748.0378,2.1080378,0
0,1749.2327,2.1092327,0
0,1770.0881,2.1300881,0
0,1770.5181,2.1305181,0
0,1770.9629,2.1309629,0
0,1771.498,2.131498,0
0,1751.6226,2.1116226,0
0,1751.6423,2.1116423,0
0,1751.4976,2.1114976,0
0,1736.8188,2.0968188,0
0,1737.0688,2.0970688,0
0,1722.2085,2.0822085,0
0,1723.5283,2.0835283,0
0,1724.8184,2.0848184,0
0,1726.0134,2.0860134,0
0,1762.2275,2.1222275,0
0,1762.4224,2.1224224,0
0,1742.2268,2.1022268,0
0,1726.7283,2.0867283,0
0,1726.3882,2.0863882,0
0,1726.1533,2.0861533,0
0,1725.9883,2.0859883,0
0,1631.8792,1.9918792,0
0,1531.1045,1.8911045,0
0,1453.1968,1.8131968,0
0,1536.8372,1.8968372,0
0,1548.6831,1.9086831,0
0,1466.0405,1.8260405,0
0,1464.5554,1.8245554,0
0,1446.5171,1.8065171,0
0,1446.0623,1.8060623,0
0,1444.9673,1.8049673,0
0,1430.782,1.790782,0
0,1430.102,1.790102,0
0,1420.5688,1.7805688,0
0,1187.9319,1.5479319,0
0,1165.8755,1.5258755,0
0,1184.7747,1.5447747,0
0,1176.8906,1.5368906,0
0,1184.3662,1.5443662,0
0,1079.238,1.439238,0
0,1055.0359,1.4150359,0
0,1057.1768,1.4171768,0
0,1032.0371,1.3920371,0
0,1047.8674,1.4078674,0
0,1106.8953,1.4668953,0
0,1106.3752,1.4663752,0
0,489.94434,0.84994434,0
0,392.02832,0.75202832,0
0,309.67017,0.66967017,0
0,276.52588,0.63652588,0
0,246.13698,0.60613698,0
0,244.5192,0.6045192,0
0,216.42001,0.57642001,0
0,216.27504,0.57627504,0
0,184.9134,0.5449134,0
0,154.7031,0.5147031,0
0,153.33978,0.51333978,0
0,131.66539,0.49166539,0
0,110.6275,0.4706275,0
0,110.6275,0.4706275,0
0,111.93088,0.47193088,0
0,133.65282,0.49365282,0
0,183.45024,0.54345024,0
0,213.82544,0.57382544,0
0,316.0984,0.6760984,0
0,451.88647,0.81188647,0
0,792.4866,1.1524866,0
0,866.06445,1.22606445,0
0,880.0559,1.2400559,0
0,953.4099,1.3134099,0
0,1010.82666,1.37082666,0
0,1077.479,1.437479,0
0,1231.0103,1.5910103,0
0,1671.1973,2.0311973,0
0,1846.7522,2.2067522,0
0,1965.228,2.325228,0
0,2012.7896,2.3727896,0
0,2133.187,2.493187,0
0,2145.6963,2.5056963,0
0,2201.3557,2.5613557,0
0,2343.888,2.703888,0
0,2373.0962,2.7330962,0
0,2395.0698,2.7550698,0
0,2396.4148,2.7564148,0
0,2398.88,2.75888,0
0,2454.7493,2.8147493,0
0,2462.8718,2.8228718,0
0,2443.7815,2.8037815,0
0,2417.6218,2.7776218,0
0,2417.6218,2.7776218,0
0,2412.629,2.772629,0
0,2394.6877,2.7546877,0
0,2253.9783,2.6139783,0
0,2229.0247,2.5890247,0
0,2025.5691,2.3855691,0
0,2025.3838,2.3853838,0
0,2008.5667,2.3685667,0
0,2009.1919,2.3691919,0
0,2017.5579,2.3775579,0
0,2040.1042,2.4001042,0
0,2081.614,2.441614,0
0,2108.3765,2.4683765,0
0,2108.6365,2.4686365,0
0,2108.1914,2.4681914,0
0,2084.4238,2.4444238,0
0,2057.6362,2.4176362,0
0,1878.7776,2.2387776,0
0,1887.7891,2.2477891,0
0,2036.2786,2.3962786,0
0,2045.3044,2.4053044,0
0,2087.419,2.447419,0
0,2121.2969,2.4812969,0
0,2127.9902,2.4879902,0
0,2230.5273,2.5905273,0
0,2231.2874,2.5912874,0
0,2231.012,2.591012,0
0,2232.142,2.592142,0
0,2232.7073,2.5927073,0
0,2067.3015,2.4273015,0
0,2067.0212,2.4270212,0
0,2093.869,2.453869,0
0,2095.674,2.455674,0
0,2119.6167,2.4796167,0
0,2097.0789,2.4570789,0
0,2070.8413,2.4308413,0
0,2070.2012,2.4302012,0
0,2076.5566,2.4365566,0
0,2076.2666,2.4362666,0
0,2068.6562,2.4286562,0
0,2067.6362,2.4276362,0
0,2066.8416,2.4268416,0
0,2051.4944,2.4114944,0
0,2053.6992,2.4136992,0
0,2054.9644,2.4149644,0
0,1960.6467,2.3206467,0
0,1913.6736,2.2736736,0
0,1908.5698,2.2685698,0
0,1907.7798,2.2677798,0
0,1890.967,2.250967,0
0,1884.0461,2.2440461,0
0,1751.5974,2.1115974,0
0,1725.0532,2.0850532,0
0,1733.0889,2.0930889,0
0,1729.1497,2.0891497,0
0,1722.8081,2.0828081,0
0,1598.606,1.958606,0
0.139398666,1583.2263,1.9432263,0.2
0.146629847,1684.3335,2.0443335,0.2
0,1684.6736,2.0446736,0
0,1715.6489,2.0756489,0
0,1572.0403,1.9320403,0
0,1571.6101,1.9316101,0
0,1579.6069,1.9396069,0
0,1465.8367,1.8258367,0
0,1345.8618,1.7058618,0
0,1391.8982,1.7518982,0
0,1319.1104,1.6791104,0
0,1541.199,1.901199,0
0,2410.9253,2.7709253,0
0,2457.5955,2.8175955,0
0,2467.6892,2.8276892,0
0,2512.7744,2.8727744,0
0,2632.0137,2.9920137,0
0,2751.2751,3.1112751,0
0,2722.5808,3.0825808,0
0,2723.5608,3.0835608,0
0,2458.0017,2.8180017,0
0,2456.1367,2.8161367,0
0,2629.8936,2.9898936,0
0,2656.4097,3.0164097,0
0,2694.3784,3.0543784,0
0,2493.7136,2.8537136,0
0.096605287,2368.1047,2.7281047,0.1
0,2314.1912,2.6741912,0
0,2099.077,2.459077,0
0,1976.2131,2.3362131,0
0,1940.846,2.300846,0
0,1479.8586,1.8398586,0
0,1275.9968,1.6359968,0
0,1358.5122,1.7185122,0
0,1541.4592,1.9014592,0
0,1706.492,2.066492,0
0,1581.5947,1.9415947,0
0,1571.2454,1.9312454,0
0.068226253,1565.2026,1.9252026,0.1
0,1460.4365,1.8204365,0
0,1349.5481,1.7095481,0
0,1173.3965,1.5333965,0
0,1125.2551,1.4852551,0
0,1075.0532,1.4350532,0
0,949.52637,1.30952637,0
0,932.7324,1.2927324,0
0,906.62134,1.26662134,0
0,984.99023,1.34499023,0
0,1143.8875,1.5038875,0
0,1602.8125,1.9628125,0
0,1380.9333,1.7409333,0
0,1530.5061,1.8905061,0
0,1874.6465,2.2346465,0
0,1897.0691,2.2570691,0
0,1873.6282,2.2336282,0
0,1866.884,2.226884,0
0,1537.9861,1.8979861,0
0,2011.1443,2.3711443,0
0,2072.6074,2.4326074,0
0,2100.0725,2.4600725,0
0,2129.3752,2.4893752,0
0,2239.492,2.599492,0
0,2241.8967,2.6018967,0
0,2268.4805,2.6284805,0
0,2293.0845,2.6530845,0
0,2329.0618,2.6890618,0
0,2436.389,2.796389,0
0,2437.794,2.797794,0
0,2513.113,2.873113,0
0,2514.8032,2.8748032,0
0,2516.5083,2.8765083,0
0,2636.4329,2.9964329,0
0,2726.2117,3.0862117,0
0,2727.1167,3.0871167,0
0,2727.7065,3.0877065,0
0,2719.6882,3.0796882,0
0,2718.9983,3.0789983,0
0,2658.8223,3.0188223,0
0,2538.428,2.898428,0
0,2515.3586,2.8753586,0
0,2537.448,2.897448,0
0,2535.9878,2.8959878,0
0,2526.5889,2.8865889,0
0,2503.7346,2.8637346,0
0,2425.7554,2.7857554,0
0,2422.2603,2.7822603,0
0,2282.1443,2.6421443,0
0,2246.3777,2.6063777,0
0,2100.3818,2.4603818,0
0,1856.0239,2.2160239,0
0,1554.3665,1.9143665,0
0,1434.9717,1.7949717,0
0,1316.8992,1.6768992,0
0.113711715,1224.2573,1.5842573,0.2
0.169094144,1199.7502,1.5597502,0.3
0,1195.1975,1.5551975,0
0,1194.1074,1.5541074,0
0,1162.9941,1.5229941,0
0,1196.3491,1.5563491,0
0,1325.6069,1.6856069,0
0,1304.6523,1.6646523,0
0,1045.9619,1.4059619,0
0,821.7654,1.1817654,0
0,1020.2312,1.3802312,0
0,758.8513,1.1188513,0
0,920.7363,1.2807363,0
0,957.2908,1.3172908,0
0,984.135,1.344135,0
0,903.75977,1.26375977,0
0,880.1494,1.2401494,0
0,824.24927,1.18424927,0
0,831.57007,1.19157007,0
0,909.8457,1.2698457,0
0,938.85767,1.29885767,0
0,943.65015,1.30365015,0
0,1109.0835,1.4690835,0
0,847.86816,1.20786816,0
0,967.6577,1.3276577,0
0,1140.1279,1.5001279,0
0,1181.6699,1.5416699,0
0,1193.1221,1.5531221,0
0,1198.3157,1.5583157,0
0,1226.8555,1.5868555,0
0,1311.251,1.671251,0
0,1243.313,1.603313,0
0,1243.1179,1.6031179,0
0,1311.2009,1.6712009,0
0,1337.313,1.697313,0
0,1318.4695,1.6784695,0
0,1428.6306,1.7886306,0
0,1549.3362,1.9093362,0
0,1705.8611,2.0658611,0
0,1747.2546,2.1072546,0
0,1881.1099,2.2411099,0
0,1949.9958,2.3099958,0
0,2044.5479,2.4045479,0
0,1949.7356,2.3097356,0
0,1926.2317,2.2862317,0
0,1926.9316,2.2869316,0
0,1909.6677,2.2696677,0
0,1873.8018,2.2338018,0
0,1903.4592,2.2634592,0
0,1972.4504,2.3324504,0
0,2073.778,2.433778,0
0,2074.2732,2.4342732,0
0,2073.8933,2.4338933,0
0,2073.9082,2.4339082,0
0,2079.5615,2.4395615,0
0,2130.9778,2.4909778,0
0,2131.4578,2.4914578,0
0,2149.3098,2.5093098,0
0,2149.8296,2.5098296,0
0,2075.668,2.435668,0
0,2077.223,2.437223,0
0,2105.2056,2.4652056,0
0,2130.6394,2.4906394,0
0,2249.8533,2.6098533,0
0,2255.9016,2.6159016,0
0,2275.4075,2.6354075,0
0,2303.2007,2.6632007,0
0,2304.0105,2.6640105,0
0,2303.9255,2.6639255,0
0,2251.7883,2.6117883,0
0,2250.9634,2.6109634,0
0,2246.9783,2.6069783,0
0,2229.4023,2.5894023,0
0,2230.3425,2.5903425,0
0,2231.0227,2.5910227,0
0,2231.2375,2.5912375,0
0,2230.9324,2.5909324,0
0,2128.6753,2.4886753,0
0,2066.5063,2.4265063,0
0,2064.9663,2.4249663,0
0,2047.0244,2.4070244,0
0,2046.3845,2.4063845,0
0,1951.2122,2.3112122,0
0,1921.1802,2.2811802,0
0,1900.7637,2.2607637,0
0,1948.4819,2.3084819,0
0,2045.0444,2.4050444,0
0,2070.6067,2.4306067,0
0,2069.8064,2.4298064,0
0,2069.6863,2.4296863,0
0,2070.2964,2.4302964,0
0,2120.5664,2.4805664,0
0,2126.65,2.48665,0
0,2126.7,2.4867,0
0,2121.2715,2.4812715,0
0,2109.8015,2.4698015,0
0,2061.2312,2.4212312,0
0,2061.4263,2.4214263,0
0,2061.1213,2.4211213,0
0,2061.1714,2.4211714,0
0,2043.8396,2.4038396,0
0,2044.0896,2.4040896,0
0,2044.1643,2.4041643,0
0,2044.3445,2.4043445,0
0,2044.3394,2.4043394,0
0,2044.7444,2.4047444,0
0,2044.7043,2.4047043,0
0,2039.5996,2.3995996,0
0,2040.4395,2.4004395,0
0,1946.3872,2.3063872,0
0,1901.7141,2.2617141,0
0,1902.3188,2.2623188,0
0,1902.479,2.262479,0
0,1882.6035,2.2426035,0
0,1843.8047,2.2038047,0
0,1843.9497,2.2039497,0
0,1844.1648,2.2041648,0
0,1843.8748,2.2038748,0
0,1832.26,2.19226,0
0,1894.895,2.254895,0
0,1895.5352,2.2555352,0
0,1895.5652,2.2555652,0
0,1895.2703,2.2552703,0
0,1888.0994,2.2480994,0
0,1870.6165,2.2306165,0
0,1869.1165,2.2291165,0
0,1756.7832,2.1167832,0
0,1721.0991,2.0810991,0
0,1716.0552,2.0760552,0
0,1715.335,2.075335,0
0,1713.885,2.073885,0
0,1704.5886,2.0645886,0
0,1704.7136,2.0647136,0
0,1726.7488,2.0867488,0
0,1731.8579,2.0918579,0
0,1732.898,2.092898,0
0,1820.8252,2.1808252,0
0,1731.8628,2.0918628,0
0,1715.7341,2.0757341,0
0,1670.8003,2.0308003,0
0,1669.8503,2.0298503,0
0,1654.8911,2.0148911,0
0,1524.4497,1.8844497,0
0,1261.2224,1.6212224,0
0,1261.3074,1.6213074,0
0,1276.1189,1.6361189,0
0,1381.5476,1.7415476,0
0,1393.3735,1.7533735,0
0,1387.4802,1.7474802,0
0,1362.6902,1.7226902,0
0,1361.4402,1.7214402,0
0,1354.9072,1.7149072,0
0,1260.7253,1.6207253,0
0,1083.112,1.443112,0
