timestamp,Basel Temperature [2 m elevation corrected],Basel Precipitation Total,Basel Cloud Cover High [high cld lay],Basel Cloud Cover Medium [mid cld lay],Basel Cloud Cover Low [low cld lay],Specific attenuation,Attenuation
20201128T0900,2.0102453,0,0,0,8,0,0
20201128T1000,2.6902456,0,0,0,23,0,0
20201128T1100,3.2802453,0,0,0,27,0,0
20201128T1200,3.9702454,0,0,0,12,0,0
20201128T1300,4.650245,0,0,0,10,0,0
20201128T1400,5.020245,0,0,0,2,0,0
20201128T1500,4.1402454,0,0,0,1,0,0
20201128T1600,2.6902456,0,0,0,5,0,0
20201128T1700,2.3602452,0,0,0,4,0,0
20201128T1800,2.0102453,0,0,0,4,0,0
20201128T1900,1.6502454,0,1,0,2,0,0
20201128T2000,1.1402454,0,7,0,1,0,0
20201128T2100,0.8302454,0,26,0,0,0,0
20201128T2200,1.1302454,0,56,0,3,0,0
20201128T2300,1.0602454,0,33,0,12,0,0
20201129T0000,1.0102454,0,19,0,16,0,0
20201129T0100,1.1802454,0,31,0,18,0,0
20201129T0200,1.3202454,0,2,0,37,0,0
20201129T0300,0.9902454,0,2,0,41,0,0
20201129T0400,1.5202454,0,42,0,28,0,0
20201129T0500,1.1102455,0,83,0,26,0,0
20201129T0600,1.3502455,0,86,0,34,0,0
20201129T0700,1.2202454,0,89,0,46,0,0
20201129T0800,2.1502454,0,83,0,30,0,0
20201129T0900,2.4602454,0,82,0,30,0,0
20201129T1000,2.7802453,0,76,0,87,0,0
20201129T1100,3.1002455,0,56,0,85,0,0
20201129T1200,3.2402453,0,23,0,72,0,0
20201129T1300,3.3702455,0,5,0,59,0,0
20201129T1400,3.4002452,0,0,0,51,0,0
20201129T1500,2.9402456,0,3,0,26,0,0
20201129T1600,0.8602454,0,0,0,23,0,0
20201129T1700,0.4902454,0,0,0,16,0,0
20201129T1800,0.1502454,0,0,0,24,0,0
20201129T1900,-0.3297546,0,0,0,16,0,0
20201129T2000,-0.3797546,0,0,0,15,0,0
20201129T2100,-0.5797546,0,0,0,22,0,0
20201129T2200,-0.7097546,0,0,0,23,0,0
20201129T2300,-0.46975458,0,0,0,24,0,0
20201130T0000,-0.63975465,0,0,0,23,0,0
20201130T0100,-0.23975462,0,0,0,27,0,0
20201130T0200,-0.27975458,0,0,1,27,0,0
20201130T0300,-0.0697546,0,0,0,27,0,0
20201130T0400,0.14024541,0,0,0,28,0,0
20201130T0500,0.3802454,0,0,0,28,0,0
20201130T0600,0.4602454,0,0,0,24,0,0
20201130T0700,0.6802454,0,0,0,17,0,0
20201130T0800,-0.5497546,0,0,0,15,0,0
20201130T0900,0.4502454,0,0,0,14,0,0
20201130T1000,1.0202454,0,0,0,75,0,0
20201130T1100,1.5502454,0,0,0,66,0,0
20201130T1200,2.0802455,0,0,0,50,0,0
20201130T1300,2.6302452,0,0,0,33,0,0
20201130T1400,2.9102454,0,0,0,22,0,0
20201130T1500,2.2502456,0,0,0,21,0,0
20201130T1600,1.6902454,0,0,0,14,0,0
20201130T1700,-0.33975458,0,0,0,14,0,0
20201130T1800,-1.5297545,0,0,0,10,0,0
20201130T1900,-1.2297546,0,0,2,12,0,0
20201130T2000,-1.2997546,0,12,14,16,0,0
20201130T2100,-1.2497545,0,54,37,30,0,0
20201130T2200,-0.72975457,0,94,70,41,0,0
20201130T2300,-0.21975458,0,99,98,69,0,0
20201201T0000,-0.05975461,0.1,99,100,71,0.091952203,0.058832188
20201201T0100,0.17024541,0.3,84,97,29,0.092864647,0.164960325
20201201T0200,0.6002454,0.6,76,97,12,0.093444989,0.284713399
20201201T0300,1.0202454,0.7,75,99,13,0.093574544,0.264436346
20201201T0400,1.2502453,0.5,18,98,55,0.093291988,0.167306065
20201201T0500,1.4302454,0.6,1,87,71,0.093444989,0.174921507
20201201T0600,1.4702454,0.8,2,91,73,0.093686916,0.201781892
20201201T0700,1.4002454,0.5,1,92,89,0.093291988,0.100266777
20201201T0800,1.3502455,0.6,0,95,88,0.093444989,0.113696188
20201201T0900,1.5902454,0.5,0,92,94,0.093291988,0.089327856
20201201T1000,2.2002454,0.2,0,54,59,0.092526842,0.033806794
20201201T1100,2.6502452,0.1,0,65,86,0.091952203,0.01874052
20201201T1200,3.0002456,0,0,64,59,0,0
20201201T1300,3.1102452,0,1,65,77,0,0
20201201T1400,3.0602455,0,3,45,78,0,0
20201201T1500,3.1002455,0,4,31,91,0,0
20201201T1600,2.8002453,0,4,43,89,0,0
20201201T1700,2.4902453,0.1,6,53,96,0.091952203,0.023159828
20201201T1800,2.1402454,0,6,45,89,0,0
20201201T1900,2.1002455,0,10,38,85,0,0
20201201T2000,1.6002454,0,20,40,69,0,0
20201201T2100,1.8302454,0,21,38,74,0,0
20201201T2200,1.6002454,0,47,70,90,0,0
20201201T2300,1.3002454,0,51,51,85,0,0
20201202T0000,1.1102455,0,78,32,83,0,0
20201202T0100,1.4602454,0,85,77,82,0,0
20201202T0200,1.3002454,0,68,83,89,0,0
20201202T0300,1.6202455,0,18,59,88,0,0
20201202T0400,1.9302454,0,0,33,87,0,0
20201202T0500,2.4702454,0,3,39,86,0,0
20201202T0600,2.3402452,0,34,26,98,0,0
20201202T0700,2.3302455,0,87,21,98,0,0
20201202T0800,2.4102454,0,94,12,95,0,0
20201202T0900,2.3902454,0,89,11,100,0,0
20201202T1000,2.8602452,0,0,7,100,0,0
20201202T1100,3.1602454,0,0,0,99,0,0
20201202T1200,3.4302454,0,0,1,96,0,0
20201202T1300,3.4002452,0,0,6,100,0,0
20201202T1400,3.2202454,0,0,8,86,0,0
20201202T1500,2.8902454,0,0,11,83,0,0
20201202T1600,2.7302456,0,0,15,76,0,0
20201202T1700,2.3302455,0,0,15,93,0,0
20201202T1800,1.9002454,0,0,13,93,0,0
20201202T1900,1.4802454,0,0,20,92,0,0
20201202T2000,1.3402455,0,0,23,98,0,0
20201202T2100,1.1902454,0,0,23,99,0,0
20201202T2200,1.4802454,0,0,15,87,0,0
20201202T2300,1.3502455,0,0,14,79,0,0
20201203T0000,1.0302454,0,0,17,78,0,0
20201203T0100,1.0702454,0,0,17,75,0,0
20201203T0200,0.6102454,0,0,13,76,0,0
20201203T0300,0.84024537,0,0,14,71,0,0
20201203T0400,0.8502454,0,4,21,76,0,0
20201203T0500,0.7102454,0,29,16,88,0,0
20201203T0600,0.23024541,0,73,21,92,0,0
20201203T0700,0.7202454,0,64,19,92,0,0
20201203T0800,1.1902454,0,27,9,86,0,0
20201203T0900,2.0402455,0,0,13,75,0,0
20201203T1000,3.0702453,0,0,14,84,0,0
20201203T1100,4.0002456,0,13,26,89,0,0
20201203T1200,4.8702455,0,34,26,90,0,0
20201203T1300,5.630245,0,3,43,82,0,0
20201203T1400,5.790245,0,1,46,74,0,0
20201203T1500,4.7802453,0,66,62,45,0,0
20201203T1600,3.2402453,0,100,97,4,0,0
20201203T1700,2.6202455,0,100,28,1,0,0
20201203T1800,2.1302454,0,100,33,3,0,0
20201203T1900,1.5702454,0,100,49,8,0,0
20201203T2000,1.4002454,0,100,60,3,0,0
20201203T2100,1.3902454,0,100,98,3,0,0
20201203T2200,1.7802454,0,100,97,11,0,0
20201203T2300,1.8702455,0,100,98,41,0,0
20201204T0000,2.0802455,0,100,92,16,0,0
20201204T0100,2.3302455,0,96,99,3,0,0
20201204T0200,2.3402452,0,98,100,6,0,0
20201204T0300,2.4602454,0,100,100,7,0,0
20201204T0400,2.9502454,0,100,100,5,0,0
20201204T0500,3.1102452,0,100,100,3,0,0
20201204T0600,2.9602456,0.1,79,93,6,0.091952203,0.058387233
20201204T0700,2.8002453,0.1,99,100,6,0.091952203,0.049526701
20201204T0800,2.9602456,0.2,100,100,9,0.092526842,0.103583864
20201204T0900,3.1002455,0.3,100,100,21,0.092864647,0.155551795
20201204T1000,3.4602456,0.4,100,100,13,0.093105072,0.19691098
20201204T1100,3.6202455,0.5,100,98,37,0.093291988,0.228076466
20201204T1200,3.5102453,0.7,100,100,91,0.093574544,0.271052092
20201204T1300,3.2702456,0.9,100,100,99,0.093786146,0.308195609
20201204T1400,3.2702456,0.9,100,100,75,0.093786146,0.287461965
20201204T1500,3.5602455,0.7,100,100,81,0.093574544,0.219391639
20201204T1600,2.9802456,0.5,100,100,93,0.093291988,0.153827381
20201204T1700,2.9802456,0.5,92,99,71,0.093291988,0.153833781
20201204T1800,3.3202453,0.2,94,97,84,0.092526842,0.059201054
20201204T1900,2.0002456,0.4,100,100,94,0.093105072,0.115136838
20201204T2000,2.0002456,0.5,100,100,97,0.093291988,0.146420253
20201204T2100,1.9102454,0.5,100,100,100,0.093291988,0.137672091
20201204T2200,2.2802453,0.6,100,100,31,0.093444989,0.165231202
20201204T2300,2.2702456,0.8,100,100,62,0.093686916,0.209367086
20201205T0000,1.8802454,1.1,100,100,94,0.093955451,0.274959174
20201205T0100,1.7802454,1.2,100,100,70,0.094028956,0.300404142
20201205T0200,1.9002454,1.1,54,99,41,0.093955451,0.275046296
20201205T0300,1.9502454,0.7,74,97,39,0.093574544,0.194505944
20201205T0400,2.0802455,0.4,70,98,41,0.093105072,0.111149772
20201205T0500,2.1302454,0.1,64,97,40,0.091952203,0.028550071
20201205T0600,1.7402455,0,66,83,21,0,0
20201205T0700,1.4702454,0,43,72,13,0,0
20201205T0800,1.6402454,0,48,19,9,0,0
20201205T0900,2.2902455,0,60,0,6,0,0
20201205T1000,3.3102455,0,93,2,33,0,0
20201205T1100,4.170245,0,99,14,66,0,0
20201205T1200,4.5102453,0,100,61,77,0,0
20201205T1300,4.8902454,0,70,72,63,0,0
20201205T1400,4.880245,0,6,26,45,0,0
20201205T1500,4.3302455,0,85,92,12,0,0
20201205T1600,3.3202453,0,100,82,9,0,0
20201205T1700,3.1702452,0,99,83,8,0,0
20201205T1800,3.0202456,0,100,96,4,0,0
20201205T1900,3.3902454,0,99,95,2,0,0
20201205T2000,3.4402456,0,100,96,2,0,0
20201205T2100,3.4602456,0,100,99,1,0,0
20201205T2200,2.9102454,0,100,96,0,0,0
20201205T2300,3.1902456,0,100,90,6,0,0
20201206T0000,3.3702455,0,99,99,23,0,0
20201206T0100,2.8902454,0.2,99,100,70,0.092526842,0.066972865
20201206T0200,2.6902456,0.2,100,97,83,0.092526842,0.063077424
20201206T0300,2.7002454,0.1,91,99,82,0.091952203,0.03016641
20201206T0400,2.6102452,0.2,93,100,89,0.092526842,0.060127029
20201206T0500,2.4802454,0.3,99,100,72,0.092864647,0.081052278
20201206T0600,2.4802454,0.4,55,100,66,0.093105072,0.103154149
20201206T0700,2.3402452,0.8,98,98,63,0.093686916,0.210503227
20201206T0800,2.3202453,0.6,95,97,68,0.093444989,0.149309254
20201206T0900,2.4502454,0.3,75,95,88,0.092864647,0.079975209
20201206T1000,3.1502452,0.2,70,81,74,0.092526842,0.053340583
20201206T1100,3.6102452,0.2,99,100,80,0.092526842,0.053460076
20201206T1200,4.1802454,0.1,100,98,81,0.091952203,0.027017288
20201206T1300,4.5802455,0,100,97,79,0,0
20201206T1400,4.670245,0,100,95,75,0,0
20201206T1500,4.630245,0.1,100,100,76,0.091952203,0.027644357
20201206T1600,4.6802454,0.1,100,100,48,0.091952203,0.027908703
20201206T1700,3.6302452,0.1,100,100,15,0.091952203,0.027903563
20201206T1800,2.6302452,0.1,100,100,31,0.091952203,0.027745404
20201206T1900,2.2302454,0.1,100,98,64,0.091952203,0.025745445
20201206T2000,2.4102454,0.1,99,99,59,0.091952203,0.02553187
20201206T2100,2.3502455,0.1,100,99,42,0.091952203,0.027755096
20201206T2200,2.0502453,0.1,100,99,34,0.091952203,0.02794818
20201206T2300,1.9902455,0.1,100,99,0,0.091952203,0.029314459
20201207T0000,2.0002456,0.1,99,99,2,0.091952203,0.027601478
20201207T0100,1.9602454,0.1,96,97,15,0.091952203,0.025358928
20201207T0200,2.3002453,0.2,98,99,14,0.092526842,0.050837186
20201207T0300,2.4202454,0.2,100,98,17,0.092526842,0.047778495
20201207T0400,2.5602455,0.1,100,99,3,0.091952203,0.024127267
20201207T0500,2.5602455,0,100,96,7,0,0
20201207T0600,1.9902455,0,97,98,15,0,0
20201207T0700,2.1902454,0.2,97,96,24,0.092526842,0.047591702
20201207T0800,2.3302455,0.2,97,95,31,0.092526842,0.047957347
20201207T0900,3.2302456,0,99,96,41,0,0
20201207T1000,3.7702456,0.1,91,68,20,0.091952203,0.024342812
20201207T1100,4.4402456,0.1,93,52,24,0.091952203,0.025571173
20201207T1200,4.8202453,0,94,60,56,0,0
20201207T1300,5.3402452,0,75,51,89,0,0
20201207T1400,5.3102455,0,55,38,72,0,0
20201207T1500,4.860245,0,20,25,56,0,0
20201207T1600,3.9802456,0,10,12,28,0,0
20201207T1700,3.3002453,0,1,2,4,0,0
20201207T1800,2.6002455,0,0,1,14,0,0
20201207T1900,1.8502454,0,0,0,3,0,0
20201207T2000,0.89024544,0,0,0,1,0,0
20201207T2100,0.7202454,0,8,0,1,0,0
20201207T2200,0.9202454,0,94,17,11,0,0
20201207T2300,0.89024544,0,99,85,21,0,0
20201208T0000,1.1402454,0,95,99,16,0,0
20201208T0100,1.7502455,0,88,98,6,0,0
20201208T0200,1.9602454,0,75,95,9,0,0
20201208T0300,2.1202455,0,69,78,8,0,0
20201208T0400,2.0102453,0,79,60,18,0,0
20201208T0500,1.8102454,0,96,74,23,0,0
20201208T0600,1.3902454,0,89,61,16,0,0
20201208T0700,1.2402453,0,91,43,12,0,0
20201208T0800,1.2202454,0,88,38,4,0,0
20201208T0900,1.7102454,0,69,6,2,0,0
20201208T1000,2.2502456,0,48,40,62,0,0
20201208T1100,2.3802454,0,29,85,63,0,0
20201208T1200,2.6302452,0,43,70,48,0,0
20201208T1300,3.0402455,0,38,79,26,0,0
20201208T1400,3.2502456,0,85,54,34,0,0
20201208T1500,2.7702456,0,100,39,23,0,0
20201208T1600,3.2702456,0,100,59,48,0,0
20201208T1700,2.4002454,0,100,64,75,0,0
20201208T1800,2.3202453,0,100,79,78,0,0
20201208T1900,2.2702456,0,100,87,92,0,0
20201208T2000,1.9702454,0,100,83,80,0,0
20201208T2100,1.3202454,0.1,99,92,81,0.091952203,0.027647628
20201208T2200,2.5502453,0.2,100,99,45,0.092526842,0.051857289
20201208T2300,2.3502455,0.2,97,100,65,0.092526842,0.050262574
20201209T0000,2.1402454,0.2,86,89,65,0.092526842,0.047924977
20201209T0100,2.5502453,0.2,87,78,83,0.092526842,0.047540946
20201209T0200,2.6102452,0.4,88,89,96,0.093105072,0.089596213
20201209T0300,2.4302454,0.5,85,91,94,0.093291988,0.111544656
20201209T0400,2.4302454,0.5,15,94,93,0.093291988,0.110444461
20201209T0500,2.3002453,0.4,29,98,95,0.093105072,0.083522127
20201209T0600,2.2902455,0.3,83,70,86,0.092864647,0.059408789
20201209T0700,2.4202454,0.2,66,76,89,0.092526842,0.037351903
20201209T0800,2.4002454,0.2,85,82,93,0.092526842,0.037351903
20201209T0900,2.6502452,0.2,96,65,89,0.092526842,0.03619229
20201209T1000,2.9802456,0.2,71,63,100,0.092526842,0.037847193
20201209T1100,3.0802455,0.2,98,74,93,0.092526842,0.036300731
20201209T1200,2.9802456,0.2,100,81,94,0.092526842,0.03649274
20201209T1300,2.8702455,0.2,100,84,87,0.092526842,0.035077258
20201209T1400,2.4902453,0.2,100,93,90,0.092526842,0.03487733
20201209T1500,2.2002454,0.2,98,92,90,0.092526842,0.033068461
20201209T1600,1.8902454,0.2,93,92,72,0.092526842,0.031661457
20201209T1700,1.4802454,0.1,63,94,74,0.091952203,0.015014014
20201209T1800,1.4502454,0.1,43,98,59,0.091952203,0.014487525
20201209T1900,1.2202454,0.3,27,97,56,0.092864647,0.045574632
20201209T2000,1.2802454,0.2,7,99,54,0.092526842,0.029104283
20201209T2100,0.77024543,0,0,92,54,0,0
20201209T2200,1.2702454,0,0,78,48,0,0
20201209T2300,0.8602454,0,0,23,59,0,0
20201210T0000,-0.5697546,0,0,21,71,0,0
20201210T0100,-0.9197546,0,0,28,73,0,0
20201210T0200,-0.65975463,0,0,17,66,0,0
20201210T0300,-0.22975457,0,0,6,52,0,0
20201210T0400,-0.48975456,0,0,4,43,0,0
20201210T0500,-0.73975456,0,0,0,34,0,0
20201210T0600,-0.63975465,0,0,0,44,0,0
20201210T0700,-0.3297546,0,0,0,45,0,0
20201210T0800,0.23024541,0,0,0,50,0,0
20201210T0900,0.8202454,0,0,1,47,0,0
20201210T1000,1.3902454,0,0,0,78,0,0
20201210T1100,1.6802454,0,0,0,83,0,0
20201210T1200,2.1102452,0,0,0,87,0,0
20201210T1300,2.3802454,0,0,0,93,0,0
20201210T1400,2.4302454,0,0,0,93,0,0
20201210T1500,2.1802454,0,0,0,71,0,0
20201210T1600,2.6702452,0,0,0,40,0,0
20201210T1700,2.1402454,0,1,0,22,0,0
20201210T1800,1.0002453,0,0,0,14,0,0
20201210T1900,0.3202454,0,1,0,12,0,0
20201210T2000,0.2502454,0,8,0,12,0,0
20201210T2100,-0.09975457,0,2,0,10,0,0
20201210T2200,-1.0097545,0,3,0,9,0,0
20201210T2300,-1.1297545,0,0,0,20,0,0
20201211T0000,-1.4597546,0,4,0,52,0,0
20201211T0100,-1.7497545,0,50,0,74,0,0
20201211T0200,-1.6997546,0,96,1,78,0,0
20201211T0300,-1.5397545,0,100,4,70,0,0
20201211T0400,-1.2497545,0,100,19,69,0,0
20201211T0500,-0.90975463,0,100,1,53,0,0
20201211T0600,-0.6897546,0,100,9,28,0,0
20201211T0700,-0.5497546,0,100,4,17,0,0
20201211T0800,-0.34975457,0,100,15,12,0,0
20201211T0900,0.2702454,0,100,81,8,0,0
20201211T1000,1.2902454,0,99,70,1,0,0
20201211T1100,1.8602453,0,100,82,11,0,0
20201211T1200,2.1802454,0.2,100,100,76,0.092526842,0.091436289
20201211T1300,2.2702456,0.6,99,100,45,0.093444989,0.28282926
20201211T1400,2.4202454,0.9,100,99,34,0.093786146,0.43490235
20201211T1500,2.7502456,1.1,100,92,95,0.093955451,0.546033304
20201211T1600,2.9902453,0.6,100,56,87,0.093444989,0.305933828
20201211T1700,3.0802455,0.2,97,70,86,0.092526842,0.108620165
20201211T1800,3.0302453,0,27,83,78,0,0
20201211T1900,2.7702456,0,51,95,81,0,0
20201211T2000,2.4102454,0.3,48,68,56,0.092864647,0.166268316
20201211T2100,2.5902452,0.3,51,49,56,0.092864647,0.166210507
20201211T2200,2.3002453,0.2,88,43,5,0.092526842,0.110022515
20201211T2300,2.6002455,0.1,92,95,36,0.091952203,0.052680805
20201212T0000,3.4902453,0.4,99,98,78,0.093105072,0.20027876
20201212T0100,4.4402456,0.5,93,96,87,0.093291988,0.246810034
20201212T0200,4.940245,0.4,89,88,96,0.093105072,0.195356809
20201212T0300,5.3002453,0.3,84,20,96,0.092864647,0.138360903
20201212T0400,5.380245,0.3,77,44,97,0.092864647,0.136246058
20201212T0500,5.4902453,0.3,87,76,85,0.092864647,0.136270933
20201212T0600,5.6002455,0.2,88,84,90,0.092526842,0.090212585
20201212T0700,5.480245,0.1,88,80,96,0.091952203,0.051294892
20201212T0800,5.360245,0,89,85,100,0,0
20201212T0900,5.7602453,0,86,80,100,0,0
20201212T1000,6.5802455,0,76,46,82,0,0
20201212T1100,6.8402452,0,71,45,91,0,0
20201212T1200,7.020245,0,69,80,90,0,0
20201212T1300,7.1402454,0,45,43,77,0,0
20201212T1400,7.3002453,0,38,40,83,0,0
20201212T1500,7.2202454,0,23,63,91,0,0
20201212T1600,7.0802455,0,16,78,91,0,0
20201212T1700,6.9502454,0,19,84,97,0,0
20201212T1800,6.8402452,0,1,79,97,0,0
20201212T1900,6.920245,0.4,0,71,95,0.093105072,0.18434758
20201212T2000,6.6602454,0.2,0,58,97,0.092526842,0.090341086
20201212T2100,6.7602453,0.4,0,30,97,0.093105072,0.181614518
20201212T2200,6.9102454,0.4,25,91,19,0.093105072,0.181601466
20201212T2300,6.8202453,0.3,58,100,26,0.092864647,0.128537419
20201213T0000,6.7602453,0.4,18,100,58,0.093105072,0.172231332
20201213T0100,6.690245,0.5,0,96,82,0.093291988,0.216079294
20201213T0200,6.480245,0.6,0,90,90,0.093444989,0.257026015
20201213T0300,6.690245,0.6,0,89,94,0.093444989,0.250382461
20201213T0400,6.8202453,0.4,0,87,99,0.093105072,0.163163441
20201213T0500,6.940245,0.5,0,78,100,0.093291988,0.191340061
20201213T0600,6.8202453,0.5,0,94,100,0.093291988,0.187818663
20201213T0700,6.460245,0.5,0,93,100,0.093291988,0.16973842
20201213T0800,6.2602453,0.3,39,89,100,0.092864647,0.100711567
20201213T0900,6.3202453,0.2,90,85,99,0.092526842,0.066872605
20201213T1000,6.6402454,0.1,8,80,92,0.091952203,0.031918681
20201213T1100,7.040245,0,0,43,84,0,0
20201213T1200,7.270245,0,0,33,89,0,0
20201213T1300,7.460245,0,69,32,93,0,0
20201213T1400,7.250245,0,86,24,93,0,0
20201213T1500,6.730245,0,82,50,87,0,0
20201213T1600,5.5302453,0,90,97,50,0,0
20201213T1700,5.5302453,0,90,94,45,0,0
20201213T1800,5.150245,0,94,83,23,0,0
20201213T1900,4.5102453,0,96,90,11,0,0
20201213T2000,4.2202454,0,98,64,10,0,0
20201213T2100,4.0002456,0,92,18,3,0,0
20201213T2200,2.8402452,0,14,19,6,0,0
20201213T2300,2.3702455,0,16,41,36,0,0
20201214T0000,1.9502454,0,2,0,49,0,0
20201214T0100,2.3302455,0,24,1,42,0,0
20201214T0200,1.8502454,0,42,2,43,0,0
20201214T0300,1.7302454,0,5,7,47,0,0
20201214T0400,1.1402454,0,41,16,50,0,0
20201214T0500,0.9302454,0,46,12,30,0,0
20201214T0600,0.9102454,0,54,3,24,0,0
20201214T0700,0.8302454,0,76,2,20,0,0
20201214T0800,1.1202455,0,87,1,15,0,0
20201214T0900,2.6902456,0,85,3,11,0,0
20201214T1000,4.5102453,0,86,38,8,0,0
20201214T1100,5.8002453,0,93,61,14,0,0
20201214T1200,6.750245,0,98,67,6,0,0
20201214T1300,7.5502453,0,98,96,2,0,0
20201214T1400,7.7002454,0,99,94,1,0,0
20201214T1500,7.170245,0,90,71,0,0,0
20201214T1600,5.4302454,0,86,62,0,0,0
20201214T1700,4.5602455,0,100,88,0,0,0
20201214T1800,4.3702455,0,99,97,0,0,0
20201214T1900,4.2602453,0,27,46,0,0,0
20201214T2000,3.2502456,0,42,23,0,0,0
20201214T2100,3.7502456,0,41,41,0,0,0
20201214T2200,3.2802453,0,98,69,4,0,0
20201214T2300,3.3602452,0,97,72,8,0,0
20201215T0000,4.170245,0,99,97,9,0,0
20201215T0100,4.3102455,0,100,100,3,0,0
20201215T0200,4.4602456,0,100,100,20,0,0
20201215T0300,4.2902455,0,87,99,32,0,0
20201215T0400,4.3502455,0,96,84,25,0,0
20201215T0500,4.610245,0.2,99,85,23,0.092526842,0.166309234
20201215T0600,5.0702453,0.2,99,99,48,0.092526842,0.164668132
20201215T0700,5.270245,1,98,99,74,0.093875,0.840701913
20201215T0800,5.4702454,0.9,93,99,100,0.093786146,0.746151169
20201215T0900,5.6402454,0.8,87,99,96,0.093686916,0.661028621
20201215T1000,6.0602455,0.6,89,84,11,0.093444989,0.493668581
20201215T1100,6.5102453,0.9,98,97,45,0.093786146,0.744354741
20201215T1200,7.000245,1.1,93,98,100,0.093955451,0.911262161
20201215T1300,7.3702455,1,90,99,99,0.093875,0.776769786
20201215T1400,7.5602455,1,96,100,100,0.093875,0.768850321
20201215T1500,7.790245,0.8,95,99,100,0.093686916,0.582802224
20201215T1600,7.7602453,0.6,95,96,94,0.093444989,0.427748904
20201215T1700,7.5302453,0.5,91,96,92,0.093291988,0.35530624
20201215T1800,7.3302455,0.4,73,82,90,0.093105072,0.295130151
20201215T1900,7.2202454,0.4,51,54,73,0.093105072,0.312535905
20201215T2000,6.730245,0,53,55,92,0,0
20201215T2100,6.3302455,0,82,27,91,0,0
20201215T2200,6.960245,0,87,42,100,0,0
20201215T2300,6.650245,0,92,60,100,0,0
20201216T0000,6.5902452,0,86,97,100,0,0
20201216T0100,6.4102454,0,76,81,100,0,0
20201216T0200,6.400245,0,83,63,77,0,0
20201216T0300,6.3302455,0,76,27,72,0,0
20201216T0400,6.3002453,0,67,65,57,0,0
20201216T0500,6.1802454,0,24,93,74,0,0
20201216T0600,5.9302454,0,0,96,77,0,0
20201216T0700,5.9302454,0,0,88,70,0,0
20201216T0800,6.4102454,0,0,88,58,0,0
20201216T0900,6.860245,0,0,79,73,0,0
20201216T1000,7.230245,0,0,41,75,0,0
20201216T1100,7.8302455,0,4,10,39,0,0
20201216T1200,8.5602455,0,73,15,20,0,0
20201216T1300,8.940246,0,91,23,27,0,0
20201216T1400,9.020246,0,92,27,28,0,0
20201216T1500,8.150246,0,67,21,23,0,0
20201216T1600,7.380245,0,29,10,8,0,0
20201216T1700,6.670245,0,82,5,3,0,0
20201216T1800,6.130245,0,61,4,3,0,0
20201216T1900,6.3202453,0,69,14,0,0,0
20201216T2000,6.2802453,0,72,56,0,0,0
20201216T2100,5.650245,0,95,14,1,0,0
20201216T2200,5.690245,0,93,76,58,0,0
20201216T2300,5.6802454,0,87,51,37,0,0
20201217T0000,5.670245,0,14,0,52,0,0
20201217T0100,5.2202454,0,21,3,42,0,0
20201217T0200,4.900245,0,88,1,36,0,0
20201217T0300,4.7002454,0,92,2,29,0,0
20201217T0400,4.690245,0,91,0,24,0,0
20201217T0500,4.6002455,0,81,14,36,0,0
20201217T0600,4.5002456,0,51,38,48,0,0
20201217T0700,4.7802453,0,1,50,50,0,0
20201217T0800,5.0702453,0,0,38,66,0,0
20201217T0900,5.8102455,0,0,32,74,0,0
20201217T1000,6.8202453,0,0,89,21,0,0
20201217T1100,7.4102454,0,0,91,25,0,0
20201217T1200,8.220245,0,0,87,21,0,0
20201217T1300,8.680245,0,0,69,31,0,0
20201217T1400,9.290245,0,0,31,53,0,0
20201217T1500,8.170245,0,0,18,41,0,0
20201217T1600,6.360245,0,0,17,39,0,0
20201217T1700,5.9102454,0,0,32,58,0,0
20201217T1800,5.960245,0,0,37,61,0,0
20201217T1900,5.5902452,0,0,40,47,0,0
20201217T2000,5.7602453,0,0,61,65,0,0
20201217T2100,5.9102454,0,0,58,71,0,0
20201217T2200,5.3102455,0,0,71,61,0,0
20201217T2300,5.1002455,0,0,86,39,0,0
20201218T0000,4.3102455,0,0,88,38,0,0
20201218T0100,4.0202456,0,0,81,35,0,0
20201218T0200,3.9402456,0,0,71,51,0,0
20201218T0300,3.5602455,0,0,41,47,0,0
20201218T0400,3.7602453,0,2,24,65,0,0
20201218T0500,3.6602454,0,6,15,48,0,0
20201218T0600,3.5902452,0,10,19,50,0,0
20201218T0700,3.3402452,0,5,30,42,0,0
20201218T0800,3.3502455,0,0,38,42,0,0
20201218T0900,4.690245,0,0,68,39,0,0
20201218T1000,5.400245,0,0,90,82,0,0
20201218T1100,6.0502453,0,0,89,70,0,0
20201218T1200,6.8902454,0,0,80,66,0,0
20201218T1300,7.880245,0,0,56,69,0,0
20201218T1400,8.300245,0,0,22,29,0,0
20201218T1500,7.040245,0,0,9,10,0,0
20201218T1600,5.9302454,0,6,11,19,0,0
20201218T1700,5.170245,0,16,18,26,0,0
20201218T1800,4.7402453,0,16,27,50,0,0
20201218T1900,4.9102454,0,0,14,32,0,0
20201218T2000,5.000245,0,0,7,15,0,0
20201218T2100,4.5802455,0,0,8,13,0,0
20201218T2200,4.150245,0,0,10,23,0,0
20201218T2300,3.8502455,0,0,29,40,0,0
20201219T0000,3.4202452,0,0,53,56,0,0
20201219T0100,2.9502454,0,0,64,63,0,0
20201219T0200,2.4802454,0,0,47,55,0,0
20201219T0300,2.2202454,0,0,11,27,0,0
20201219T0400,1.9402454,0,0,4,28,0,0
20201219T0500,1.9102454,0,0,2,11,0,0
