timestamp,Basel Temperature [2 m elevation corrected],Basel Precipitation Total,Basel Cloud Cover High [high cld lay],Basel Cloud Cover Medium [mid cld lay],Basel Cloud Cover Low [low cld lay],Cloud Attenuation
20210718T0800,20.920246,0,0,0,23,#DIV/0!
20210718T0900,22.250246,0,0,0,40,#DIV/0!
20210718T1000,23.250246,0,0,25,17,0
20210718T1100,24.440245,0,0,11,47,0
20210718T1200,25.430244,0,0,25,45,0
20210718T1300,25.760244,0,0,37,18,0
20210718T1400,26.150246,0,0,25,3,0
20210718T1500,26.380245,0,0,10,1,0
20210718T1600,26.350245,0,0,0,0,#DIV/0!
20210718T1700,25.820246,0,0,4,9,0
20210718T1800,24.840246,0,0,1,3,0
20210718T1900,23.000246,0,0,2,4,0
20210718T2000,21.030245,0,0,4,5,0
20210718T2100,19.130245,0,0,2,1,0
20210718T2200,17.610245,0,0,8,2,0
20210718T2300,16.840246,0,0,0,2,#DIV/0!
20210719T0000,16.230246,0,0,0,1,#DIV/0!
20210719T0100,15.690246,0,0,0,0,#DIV/0!
20210719T0200,15.250245,0,0,0,0,#DIV/0!
20210719T0300,15.120245,0,0,0,0,#DIV/0!
20210719T0400,14.710245,0,0,0,0,#DIV/0!
20210719T0500,16.570246,0,0,0,0,#DIV/0!
20210719T0600,18.880245,0,0,0,0,#DIV/0!
20210719T0700,20.610245,0,0,0,0,#DIV/0!
20210719T0800,22.430244,0,0,0,0,#DIV/0!
20210719T0900,24.180244,0,0,1,7,0
20210719T1000,25.530245,0,0,10,2,0
20210719T1100,26.510244,0,0,17,6,0
20210719T1200,27.160246,0,0,14,2,0
20210719T1300,27.550245,0,0,9,1,0
20210719T1400,27.770245,0,0,2,0,0
20210719T1500,27.840246,0,0,7,0,0
20210719T1600,27.240246,0,0,0,0,#DIV/0!
20210719T1700,26.310246,0,0,1,1,0
20210719T1800,24.830246,0,0,3,1,0
20210719T1900,22.960245,0,0,3,2,0
20210719T2000,20.740246,0,0,1,1,0
20210719T2100,19.370245,0,0,1,2,0
20210719T2200,18.280245,0,0,12,10,0
20210719T2300,17.390245,0,0,0,1,#DIV/0!
20210720T0000,17.080246,0,0,0,0,#DIV/0!
20210720T0100,16.300245,0,0,0,0,#DIV/0!
20210720T0200,15.800245,0,0,0,0,#DIV/0!
20210720T0300,16.030245,0,0,0,0,#DIV/0!
20210720T0400,15.530245,0,0,0,0,#DIV/0!
20210720T0500,15.290245,0,0,0,0,#DIV/0!
20210720T0600,17.240246,0,0,0,0,#DIV/0!
20210720T0700,18.640245,0,0,0,0,#DIV/0!
20210720T0800,20.140245,0,0,0,0,#DIV/0!
20210720T0900,21.700245,0,0,0,2,#DIV/0!
20210720T1000,22.980246,0,0,0,0,#DIV/0!
20210720T1100,23.960245,0,0,0,4,#DIV/0!
20210720T1200,24.890245,0,0,0,0,#DIV/0!
20210720T1300,25.340246,0,0,0,0,#DIV/0!
20210720T1400,25.780245,0,0,0,0,#DIV/0!
20210720T1500,25.690245,0,0,0,0,#DIV/0!
20210720T1600,25.320246,0,0,0,0,#DIV/0!
20210720T1700,24.470245,0,0,0,0,#DIV/0!
20210720T1800,23.100245,0,0,0,0,#DIV/0!
20210720T1900,20.660246,0,0,0,2,#DIV/0!
20210720T2000,18.320246,0,0,0,11,#DIV/0!
20210720T2100,17.150246,0,0,0,7,#DIV/0!
20210720T2200,16.670246,0,0,0,5,#DIV/0!
20210720T2300,17.020245,0,0,0,3,#DIV/0!
20210721T0000,16.770245,0,0,0,2,#DIV/0!
20210721T0100,16.230246,0,0,0,3,#DIV/0!
20210721T0200,15.800245,0,0,0,2,#DIV/0!
20210721T0300,15.540245,0,0,0,1,#DIV/0!
20210721T0400,15.010245,0,0,0,0,#DIV/0!
20210721T0500,15.030245,0,0,0,0,#DIV/0!
20210721T0600,17.120245,0,0,0,1,#DIV/0!
20210721T0700,18.910246,0,0,0,0,#DIV/0!
20210721T0800,20.560246,0,0,0,0,#DIV/0!
20210721T0900,22.000246,0,0,0,0,#DIV/0!
20210721T1000,23.400246,0,0,0,0,#DIV/0!
20210721T1100,24.490246,0,0,0,0,#DIV/0!
20210721T1200,25.580246,0,1,0,0,#DIV/0!
20210721T1300,26.280245,0,15,0,0,#DIV/0!
20210721T1400,26.610245,0,6,0,0,#DIV/0!
20210721T1500,26.800245,0,8,0,0,#DIV/0!
20210721T1600,26.440245,0,8,0,0,#DIV/0!
20210721T1700,25.650246,0,2,0,0,#DIV/0!
20210721T1800,23.870245,0,1,0,1,#DIV/0!
20210721T1900,20.820246,0,0,0,3,#DIV/0!
20210721T2000,18.700245,0,0,0,5,#DIV/0!
20210721T2100,18.180244,0,0,0,6,#DIV/0!
20210721T2200,17.330246,0,0,17,21,0
20210721T2300,17.450245,0,0,18,21,0
20210722T0000,17.030245,0,0,13,18,0
20210722T0100,16.500246,0,0,14,22,0
20210722T0200,16.080246,0,0,10,10,0
20210722T0300,16.150246,0,0,3,2,0
20210722T0400,16.200245,0,0,2,1,0
20210722T0500,16.280245,0,0,1,1,0
20210722T0600,17.730246,0,0,0,0,#DIV/0!
20210722T0700,19.240246,0,0,0,0,#DIV/0!
20210722T0800,20.810246,0,0,0,1,#DIV/0!
20210722T0900,22.290245,0,0,0,0,#DIV/0!
20210722T1000,24.050245,0,0,0,0,#DIV/0!
20210722T1100,25.350245,0,0,0,0,#DIV/0!
20210722T1200,26.270245,0,0,0,1,#DIV/0!
20210722T1300,27.130245,0,0,0,0,#DIV/0!
20210722T1400,27.670246,0,0,0,0,#DIV/0!
20210722T1500,27.730246,0,0,4,0,0
20210722T1600,27.260244,0,0,3,0,0
20210722T1700,26.340246,0,0,2,0,0
20210722T1800,24.830246,0,0,6,1,0
20210722T1900,21.720245,0,0,0,2,#DIV/0!
20210722T2000,19.910246,0,0,2,1,0
20210722T2100,19.540245,0,0,0,4,#DIV/0!
20210722T2200,18.720245,0,0,0,0,#DIV/0!
20210722T2300,18.030245,0,3,0,0,#DIV/0!
20210723T0000,17.130245,0,9,0,0,#DIV/0!
20210723T0100,16.170246,0,6,0,0,#DIV/0!
20210723T0200,15.170245,0,1,0,0,#DIV/0!
20210723T0300,14.650246,0,0,0,0,#DIV/0!
20210723T0400,14.000245,0,0,0,0,#DIV/0!
20210723T0500,15.570246,0,0,0,0,#DIV/0!
20210723T0600,18.210245,0,0,0,0,#DIV/0!
20210723T0700,20.200245,0,0,0,0,#DIV/0!
20210723T0800,21.920246,0,0,0,0,#DIV/0!
20210723T0900,23.400246,0,0,0,0,#DIV/0!
20210723T1000,24.870245,0,1,0,0,#DIV/0!
20210723T1100,26.290245,0,0,0,0,#DIV/0!
20210723T1200,27.210245,0,0,0,0,#DIV/0!
20210723T1300,28.030245,0,14,0,0,#DIV/0!
20210723T1400,28.330246,0,32,0,0,#DIV/0!
20210723T1500,28.580246,0,72,0,0,#DIV/0!
20210723T1600,28.400246,0,97,1,0,0
20210723T1700,27.590246,0,74,1,0,0
20210723T1800,25.820246,0,34,0,0,#DIV/0!
20210723T1900,23.190245,0,37,9,0,0
20210723T2000,21.260244,0,81,10,0,0
20210723T2100,20.070246,0,99,14,0,0
20210723T2200,19.190245,0,94,46,0,0
20210723T2300,18.580246,0,100,92,0,0
20210724T0000,18.380245,0,99,11,0,0
20210724T0100,18.010244,0,98,19,0,0
20210724T0200,18.180244,0,100,58,0,0
20210724T0300,17.980246,0,100,71,0,0
20210724T0400,18.670246,0,96,93,0,0
20210724T0500,19.150246,0,74,52,0,0
20210724T0600,19.550245,0.1,91,7,2,0
20210724T0700,19.290245,0,88,6,1,0
20210724T0800,19.620245,0,95,9,0,0
20210724T0900,21.720245,0,95,28,1,0
20210724T1000,23.400246,0,88,74,2,0
20210724T1100,23.410246,0,81,81,0,0
20210724T1200,24.160246,0,95,9,0,0
20210724T1300,24.820246,0,63,77,0,0
20210724T1400,25.020245,0,31,32,0,0
20210724T1500,25.220245,0,57,14,0,0
20210724T1600,25.460245,0,60,22,5,0
20210724T1700,24.500246,0,84,22,1,0
20210724T1800,22.710245,0,91,17,7,0
20210724T1900,21.360245,2.9,29,19,7,0
20210724T2000,20.130245,1.5,19,13,7,0
20210724T2100,19.410246,1.2,2,20,8,0
20210724T2200,19.120245,1,81,63,35,0
20210724T2300,19.120245,0,47,52,17,0
20210725T0000,18.930244,0,43,83,15,0
20210725T0100,18.540245,0,40,76,2,0
20210725T0200,18.160246,0,53,88,0,0
20210725T0300,17.420246,0,87,77,14,0
20210725T0400,17.410246,0,76,28,1,0
20210725T0500,17.630245,0,24,23,0,0
20210725T0600,18.080246,0,16,36,1,0
20210725T0700,18.770245,0,24,32,1,0
20210725T0800,19.600245,0,14,39,8,0
20210725T0900,20.260244,0,13,51,5,0
20210725T1000,20.730246,0.1,58,90,12,0
20210725T1100,21.390245,0.3,69,78,9,0
20210725T1200,21.850245,0.5,60,19,17,0
20210725T1300,22.740246,0.1,67,54,29,0
20210725T1400,23.330246,0,49,56,12,0
20210725T1500,23.740246,0,30,68,10,0
20210725T1600,23.880245,0,17,36,2,0
20210725T1700,23.480246,0,29,19,0,0
20210725T1800,22.550245,0,11,13,0,0
20210725T1900,20.390245,0,6,21,0,0
20210725T2000,19.570246,0,18,29,0,0
20210725T2100,17.450245,0,68,28,0,0
20210725T2200,17.070246,0,97,25,3,0
20210725T2300,16.910246,0,87,22,1,0
20210726T0000,16.700245,0,62,38,30,0
20210726T0100,16.380245,0,94,56,32,0
20210726T0200,16.370245,0,90,57,15,0
20210726T0300,16.450245,0,81,29,1,0
20210726T0400,16.560246,0,47,12,4,0
20210726T0500,17.000246,0,34,11,12,0
20210726T0600,18.420246,0,50,7,25,0
20210726T0700,19.410246,0,24,9,9,0
20210726T0800,20.330246,0,20,10,6,0
20210726T0900,21.400246,0,8,14,20,0
20210726T1000,22.960245,0,64,30,8,0
20210726T1100,23.630245,0,83,56,15,0
20210726T1200,23.560246,0,83,8,13,0
20210726T1300,22.970245,0.9,83,8,7,0
20210726T1400,22.170246,0.2,76,11,3,0
20210726T1500,23.570246,0,31,27,6,0
20210726T1600,23.160246,0,50,25,3,0
20210726T1700,21.930244,0,43,30,5,0
20210726T1800,21.300245,0,4,24,4,0
20210726T1900,19.730246,0,6,29,1,0
20210726T2000,18.670246,0,0,42,0,0
20210726T2100,17.670246,0,0,41,1,0
20210726T2200,17.130245,0,55,44,4,0
20210726T2300,16.760244,0,23,46,5,0
20210727T0000,16.440247,0,29,37,0,0
20210727T0100,16.020247,0,26,21,3,0
20210727T0200,15.130245,0,30,18,12,0
20210727T0300,14.580245,0,44,10,8,0
20210727T0400,14.380245,0,7,8,7,0
20210727T0500,15.680245,0,61,5,0,0
20210727T0600,16.890245,0,98,31,0,0
20210727T0700,18.550245,0,97,56,0,0
20210727T0800,19.960245,0,96,51,0,0
20210727T0900,21.350245,0,91,50,0,0
20210727T1000,22.570246,0,98,49,0,0
20210727T1100,23.540245,0,95,44,0,0
20210727T1200,24.210245,0,99,93,14,0
20210727T1300,25.260244,0,87,67,0,0
20210727T1400,25.770245,0,99,54,4,0
20210727T1500,24.310246,0.6,100,66,6,0
20210727T1600,23.540245,0,98,56,3,0
20210727T1700,23.340246,0,47,14,1,0
20210727T1800,22.580246,0,37,33,7,0
20210727T1900,21.190245,0.7,48,48,0,0
20210727T2000,20.370245,0.5,9,75,3,0
20210727T2100,19.570246,2.2,55,99,14,0
20210727T2200,19.210245,1.7,29,77,14,0
20210727T2300,18.790245,1.1,30,60,30,0
20210728T0000,18.470245,0.3,23,2,0,0
20210728T0100,17.740246,0,34,10,0,0
20210728T0200,17.250246,0,54,11,0,0
20210728T0300,16.860245,0,97,37,1,0
20210728T0400,16.490246,0.3,100,90,0,0
20210728T0500,16.700245,0.4,100,97,0,0
20210728T0600,17.130245,0.2,99,98,0,0
20210728T0700,17.460245,0.9,76,85,1,0
20210728T0800,17.850245,0.3,5,83,17,0
20210728T0900,18.870245,0,3,52,16,0
20210728T1000,20.380245,0,61,63,46,0
20210728T1100,21.280245,0,37,21,39,0
20210728T1200,22.330246,0,7,39,14,0
20210728T1300,22.970245,0,1,54,16,0
20210728T1400,23.770245,0,0,36,16,0
20210728T1500,24.140245,0,18,14,10,0
20210728T1600,23.540245,0,0,23,21,0
20210728T1700,23.310246,0,0,26,19,0
20210728T1800,22.740246,0,0,14,7,0
20210728T1900,20.680244,0,4,13,14,0
20210728T2000,19.260244,0,1,14,12,0
20210728T2100,18.320246,0,0,24,19,0
20210728T2200,17.020245,0,0,57,53,0
20210728T2300,17.330246,0,0,52,52,0
20210729T0000,16.750246,0,0,53,60,0
20210729T0100,16.280245,0,0,36,41,0
20210729T0200,16.250246,0,0,30,30,0
20210729T0300,15.570246,0,0,23,17,0
20210729T0400,15.950245,0,0,15,8,0
20210729T0500,17.010244,0,0,8,8,0
20210729T0600,18.060246,0,0,5,8,0
20210729T0700,18.920246,0,0,1,2,0
20210729T0800,20.240246,0,0,1,4,0
20210729T0900,21.230246,0,0,4,13,0
20210729T1000,22.260244,0,0,3,86,0
20210729T1100,22.990246,0,0,5,96,0
20210729T1200,23.720245,0,0,2,74,0
20210729T1300,24.400246,0,0,0,42,#DIV/0!
20210729T1400,24.830246,0,0,0,26,#DIV/0!
20210729T1500,24.850245,0,0,0,0,#DIV/0!
20210729T1600,25.110245,0,0,0,2,#DIV/0!
20210729T1700,24.610245,0,9,1,1,0
20210729T1800,23.250246,0,54,0,0,#DIV/0!
20210729T1900,21.080246,0,82,1,0,0
20210729T2000,18.410246,0,72,1,0,0
20210729T2100,16.240246,0,24,0,2,#DIV/0!
20210729T2200,16.380245,0,1,1,0,0
20210729T2300,15.740245,0,2,8,0,0
20210730T0000,16.630245,0,3,6,0,0
20210730T0100,16.390245,0,1,9,0,0
20210730T0200,16.060246,0,0,15,0,0
20210730T0300,14.3102455,0,0,18,0,0
20210730T0400,14.120245,0,6,22,4,0
20210730T0500,15.0602455,0,10,30,5,0
20210730T0600,17.190245,0,9,24,1,0
20210730T0700,19.450245,0,5,37,8,0
20210730T0800,21.380245,0,2,25,13,0
20210730T0900,23.000246,0,0,7,8,0
20210730T1000,24.290245,0,41,0,0,#DIV/0!
20210730T1100,25.550245,0,24,0,13,#DIV/0!
20210730T1200,26.940245,0,72,56,77,0
20210730T1300,27.250246,0,86,54,30,0
20210730T1400,25.170246,0,95,59,27,0
20210730T1500,23.550245,0,72,70,9,0
20210730T1600,23.450245,0,45,31,14,0
20210730T1700,22.810246,0,8,28,21,0
20210730T1800,22.120245,0,51,32,16,0
20210730T1900,21.490246,0,51,20,10,0
20210730T2000,20.480246,0,48,26,17,0
20210730T2100,19.940245,0,27,31,20,0
20210730T2200,18.200245,0,23,5,4,0
20210730T2300,17.420246,0,21,8,9,0
20210731T0000,17.050245,0,5,18,40,0
20210731T0100,16.590246,0,33,26,57,0
20210731T0200,16.420246,0,31,27,29,0
20210731T0300,16.320246,0,11,32,9,0
20210731T0400,15.900246,0,0,19,1,0
20210731T0500,16.310246,0,0,14,4,0
20210731T0600,17.760244,0,3,9,1,0
20210731T0700,18.960245,0,9,12,2,0
20210731T0800,19.880245,0,19,19,0,0
20210731T0900,20.560246,0,45,24,14,0
20210731T1000,21.510244,0,100,76,63,0
20210731T1100,22.080246,0,49,63,45,0
20210731T1200,22.700245,0,35,53,26,0
20210731T1300,22.700245,0,81,35,25,0
20210731T1400,23.270245,0,80,23,54,0
20210731T1500,23.320246,0,71,37,44,0
20210731T1600,22.690245,0,61,44,28,0
20210731T1700,22.070246,0,100,77,28,0
20210731T1800,20.560246,0,96,91,14,0
20210731T1900,18.650246,0.4,93,97,63,0
20210731T2000,17.550245,0.8,80,99,64,0
20210731T2100,16.930244,1.1,98,98,66,0
20210731T2200,16.280245,1.8,100,57,21,0
20210731T2300,15.920245,2.1,100,59,16,0
20210801T0000,15.680245,1.7,99,73,28,0
20210801T0100,15.350245,1.3,100,99,88,0
20210801T0200,15.090245,1.7,100,100,100,0
20210801T0300,14.860246,1,100,100,77,0
20210801T0400,14.640245,0.5,99,100,47,0
20210801T0500,14.490245,0.3,100,100,17,0
20210801T0600,14.650246,0.2,99,99,13,0
20210801T0700,15.0602455,0.9,100,100,67,0
20210801T0800,15.680245,0.4,100,99,71,0
20210801T0900,16.550245,0,98,100,52,0
20210801T1000,17.230246,0,52,43,32,0
20210801T1100,18.170246,0,36,69,18,0
20210801T1200,18.850245,0,31,82,70,0
20210801T1300,18.870245,0.2,42,95,58,0
20210801T1400,18.280245,0.3,46,34,21,0
20210801T1500,17.730246,0.3,61,20,13,0
20210801T1600,17.260244,0.9,70,35,17,0
20210801T1700,16.580246,1.4,70,36,15,0
20210801T1800,16.190247,0.1,56,34,16,0
20210801T1900,15.450245,0.3,28,25,11,0
20210801T2000,14.550245,0.1,13,27,18,0
20210801T2100,13.700245,0.1,10,18,32,0
20210801T2200,14.010245,0,65,18,100,0
20210801T2300,14.030245,0,43,28,95,0
20210802T0000,13.790245,0,27,17,88,0
20210802T0100,13.5602455,0,27,15,97,0
20210802T0200,13.290245,0,2,7,95,0
20210802T0300,13.010245,0,0,19,89,0
20210802T0400,12.980246,0,0,17,76,0
20210802T0500,13.480246,0,0,21,48,0
20210802T0600,14.340245,0,0,17,43,0
20210802T0700,15.590245,0,0,17,29,0
20210802T0800,16.670246,0,1,17,25,0
20210802T0900,18.150246,0,4,13,22,0
20210802T1000,19.300245,0.1,2,23,54,0
20210802T1100,19.910246,0,3,19,19,0
20210802T1200,20.380245,0.1,3,20,20,0
20210802T1300,21.250246,0,3,8,16,0
20210802T1400,21.500246,0,3,8,15,0
20210802T1500,21.990246,0,2,5,8,0
20210802T1600,21.050245,0.4,2,18,15,0
20210802T1700,20.530245,0,4,17,13,0
20210802T1800,19.370245,0,13,28,13,0
20210802T1900,18.600245,0.3,11,18,6,0
20210802T2000,17.500246,0,12,11,10,0
20210802T2100,16.380245,0,2,14,6,0
20210802T2200,15.240245,0.2,6,52,18,0
20210802T2300,15.050245,0.2,43,51,14,0
20210803T0000,14.0602455,0.1,33,53,14,0
20210803T0100,12.780245,0,49,53,1,0
20210803T0200,12.820246,0,37,38,0,0
20210803T0300,13.0602455,0,98,28,0,0
20210803T0400,13.080245,0,99,68,0,0
20210803T0500,13.5602455,0,95,76,0,0
20210803T0600,14.760245,0,100,78,0,0
20210803T0700,16.080246,0.3,100,97,13,0
20210803T0800,17.050245,0.4,98,99,11,0
20210803T0900,17.330246,0.2,94,97,13,0
20210803T1000,18.070246,1,58,92,20,0
20210803T1100,17.620245,1.2,46,99,79,0
20210803T1200,17.230246,0.3,28,92,18,0
20210803T1300,17.980246,0,15,86,36,0
20210803T1400,18.630245,0,81,70,32,0
20210803T1500,18.200245,0.8,100,100,20,0
20210803T1600,16.490246,1.1,99,100,22,0
20210803T1700,16.420246,0.4,98,100,18,0
20210803T1800,15.920245,0.3,100,100,19,0
20210803T1900,14.820246,0.4,62,100,42,0
20210803T2000,14.800245,0.1,96,93,22,0
20210803T2100,14.510245,0,98,91,1,0
20210803T2200,13.930245,0,69,100,72,0
20210803T2300,13.700245,0,29,81,65,0
20210804T0000,13.550245,0,7,97,32,0
20210804T0100,13.260245,0,66,94,29,0
20210804T0200,13.280245,0,22,99,18,0
20210804T0300,13.120245,0,28,97,15,0
20210804T0400,13.260245,0,25,83,12,0
20210804T0500,13.440246,0,98,55,4,0
20210804T0600,14.270246,0,100,92,4,0
20210804T0700,15.340245,0,100,99,0,0
20210804T0800,16.140245,0,98,99,1,0
20210804T0900,16.830246,0,100,98,3,0
20210804T1000,17.310246,0,100,86,37,0
20210804T1100,17.640245,0.2,100,99,49,0
20210804T1200,17.650246,0.4,100,100,9,0
20210804T1300,17.770245,0.5,100,94,4,0
20210804T1400,17.980246,0.4,100,67,9,0
20210804T1500,18.010244,0.4,96,42,18,0
20210804T1600,17.760244,0.5,83,62,7,0
20210804T1700,17.230246,0.5,76,60,6,0
20210804T1800,16.830246,0.4,95,70,4,0
20210804T1900,16.520247,0.5,93,75,1,0
20210804T2000,15.970245,0.1,80,69,0,0
20210804T2100,15.750245,0.4,60,79,1,0
20210804T2200,15.580245,0.2,87,50,33,0
20210804T2300,15.3102455,0,87,40,34,0
20210805T0000,14.170245,0,27,49,20,0
20210805T0100,13.760245,0,48,75,89,0
20210805T0200,13.800245,0,1,9,98,0
20210805T0300,13.840245,0,0,24,99,0
20210805T0400,13.390245,0,0,50,99,0
20210805T0500,13.790245,0,0,32,98,0
20210805T0600,14.890245,0,0,24,77,0
20210805T0700,16.070246,0,3,25,82,0
20210805T0800,17.380245,0,21,32,48,0
20210805T0900,18.300245,0,39,26,34,0
20210805T1000,19.460245,0,99,88,45,0
20210805T1100,19.420246,0.6,90,97,70,0
20210805T1200,19.220245,0.5,70,96,38,0
20210805T1300,19.420246,0,84,97,30,0
20210805T1400,20.570246,0,35,81,16,0
20210805T1500,20.230246,1,28,74,14,0
20210805T1600,20.970245,0.2,31,72,20,0
20210805T1700,20.760244,0.3,10,64,17,0
20210805T1800,19.810246,0,0,48,22,0
20210805T1900,18.400246,0,0,29,16,0
20210805T2000,17.180244,0,0,37,2,0
20210805T2100,16.310246,0,50,49,2,0
20210805T2200,15.450245,0,82,23,8,0
20210805T2300,15.300245,0,84,66,60,0
20210806T0000,15.680245,0,86,91,84,0
20210806T0100,15.530245,0,85,99,78,0
20210806T0200,15.820246,0,78,100,98,0
20210806T0300,15.790245,0,60,56,46,0
20210806T0400,15.890245,0,33,36,23,0
20210806T0500,16.490246,0,7,34,6,0
20210806T0600,17.360245,0,1,31,14,0
20210806T0700,18.180244,0,1,29,16,0
20210806T0800,18.730246,0,1,29,14,0
20210806T0900,19.580246,0,6,28,20,0
20210806T1000,21.050245,0,19,31,8,0
20210806T1100,21.820246,0,71,30,33,0
20210806T1200,22.380245,0,8,25,42,0
20210806T1300,22.650246,0,18,32,61,0
20210806T1400,22.710245,0,69,16,27,0
20210806T1500,22.840246,0,19,7,28,0
20210806T1600,22.620245,0,4,12,19,0
20210806T1700,21.870245,0,3,13,3,0
20210806T1800,20.430244,0,23,16,2,0
20210806T1900,19.530245,0,0,15,1,0
20210806T2000,16.980246,0,0,14,5,0
20210806T2100,15.730246,0,90,13,4,0
20210806T2200,14.990245,0,73,30,19,0
20210806T2300,15.180245,0,55,45,12,0
20210807T0000,15.080245,0,58,31,13,0
20210807T0100,15.260245,0,28,39,10,0
20210807T0200,15.050245,0,16,16,8,0
20210807T0300,15.240245,0,13,8,8,0
20210807T0400,15.450245,0,12,5,4,0
20210807T0500,15.490245,0.5,55,9,6,0
20210807T0600,16.090246,0.5,89,27,5,0
20210807T0700,16.640245,0.8,100,62,4,0
20210807T0800,17.960245,0.6,100,97,3,0
20210807T0900,18.730246,0,96,51,0,0
20210807T1000,19.110245,0.6,87,62,54,0
20210807T1100,18.400246,0.8,100,76,1,0
20210807T1200,17.410246,1.6,100,98,0,0
20210807T1300,15.930245,2.1,99,91,1,0
20210807T1400,15.690246,1.4,99,88,17,0
20210807T1500,15.830245,1.5,99,95,1,0
20210807T1600,16.350246,1.1,89,86,0,0
20210807T1700,17.200245,0.5,70,87,2,0
20210807T1800,17.180244,1.2,39,55,8,0
20210807T1900,16.340246,0,12,29,19,0
20210807T2000,15.750245,0,1,27,30,0
20210807T2100,15.600245,0,8,30,23,0
20210807T2200,15.570246,0,38,48,74,0
20210807T2300,15.830245,0,9,47,90,0
20210808T0000,16.060246,0,1,12,51,0
20210808T0100,15.550245,0,0,14,31,0
20210808T0200,15.110246,0,0,34,43,0
20210808T0300,14.940246,0,0,42,42,0
20210808T0400,14.290245,0,0,26,31,0
20210808T0500,14.660245,0,26,27,19,0
20210808T0600,15.630245,0,32,23,10,0
20210808T0700,16.420246,0,2,11,9,0
20210808T0800,17.040245,0,0,18,19,0
20210808T0900,17.970245,0,0,25,21,0
20210808T1000,18.890245,0,0,46,29,0
20210808T1100,19.510244,0,4,77,32,0
20210808T1200,19.630245,0,12,60,36,0
20210808T1300,20.710245,0,8,18,15,0
20210808T1400,20.970245,0,3,23,8,0
20210808T1500,21.060246,0,5,40,16,0
20210808T1600,21.270245,0,0,22,4,0
20210808T1700,20.880245,0,0,10,3,0
20210808T1800,19.620245,0,0,12,6,0
20210808T1900,18.140245,0,0,6,3,0
20210808T2000,17.600245,0,17,6,2,0
20210808T2100,15.140245,0,71,4,1,0
20210808T2200,13.350245,0,79,1,0,0
20210808T2300,12.350245,0,99,0,0,#DIV/0!
20210809T0000,11.860246,0,95,0,0,#DIV/0!
20210809T0100,11.050245,0,96,0,0,#DIV/0!
20210809T0200,10.460245,0,99,2,0,0
20210809T0300,10.850245,0,99,11,0,0
20210809T0400,10.450245,0,33,0,0,#DIV/0!
20210809T0500,11.340245,0,31,2,3,0
20210809T0600,13.370245,0,21,0,0,#DIV/0!
20210809T0700,15.890245,0,25,0,1,#DIV/0!
20210809T0800,18.120245,0,91,16,0,0
20210809T0900,19.840246,0,85,83,0,0
20210809T1000,21.320246,0,88,23,2,0
20210809T1100,22.240246,0,76,8,8,0
20210809T1200,22.750246,0,83,31,49,0
20210809T1300,22.790245,0,98,47,47,0
20210809T1400,22.740246,0,83,21,4,0
20210809T1500,22.870245,0,49,14,6,0
20210809T1600,22.620245,0,88,28,2,0
20210809T1700,21.820246,0,90,27,2,0
20210809T1800,20.580246,0,15,27,5,0
20210809T1900,19.020245,0,0,42,3,0
20210809T2000,16.930244,0,0,25,2,0
20210809T2100,15.620245,0,1,28,2,0
20210809T2200,14.360246,0,0,38,0,0
20210809T2300,14.170245,0,0,27,0,0
20210810T0000,13.610246,0,2,16,1,0
20210810T0100,13.240245,0,0,5,1,0
20210810T0200,12.890245,0,1,5,1,0
20210810T0300,12.610246,0,42,26,0,0
20210810T0400,12.420245,0,39,42,0,0
20210810T0500,13.160245,0,12,38,0,0
20210810T0600,14.980246,0,4,58,0,0
20210810T0700,17.260244,0,0,88,0,0
20210810T0800,19.340246,0,7,75,0,0
20210810T0900,21.200245,0,46,22,0,0
20210810T1000,22.860245,0,33,19,1,0
20210810T1100,24.210245,0,37,3,0,0
20210810T1200,25.270245,0,0,1,0,0
20210810T1300,25.630245,0,0,1,12,0
20210810T1400,26.280245,0,2,12,22,0
20210810T1500,26.630245,0,0,20,10,0
20210810T1600,26.430244,0,0,20,16,0
20210810T1700,26.280245,0,0,17,11,0
20210810T1800,24.630245,0,0,11,6,0
20210810T1900,23.070246,0,0,5,0,0
20210810T2000,19.900246,0,0,4,0,0
20210810T2100,19.310246,0,0,1,0,0
20210810T2200,17.000246,0,29,41,0,0
20210810T2300,16.190247,0,36,27,0,0
20210811T0000,15.750245,0,0,31,0,0
20210811T0100,15.500245,0,0,36,0,0
20210811T0200,15.120245,0,0,32,3,0
20210811T0300,15.080245,0,0,18,3,0
20210811T0400,15.010245,0,0,7,0,0
20210811T0500,15.510245,0,0,0,0,#DIV/0!
20210811T0600,17.300245,0,0,1,1,0
20210811T0700,19.530245,0,0,0,0,#DIV/0!
20210811T0800,21.640245,0,0,1,0,0
20210811T0900,23.570246,0,7,1,1,0
20210811T1000,25.230246,0,12,0,0,#DIV/0!
20210811T1100,26.580246,0,4,2,3,0
20210811T1200,27.760244,0,0,6,2,0
20210811T1300,28.330246,0,0,5,3,0
20210811T1400,28.950245,0,0,13,4,0
20210811T1500,29.080246,0,0,7,1,0
20210811T1600,28.920246,0,0,3,0,0
20210811T1700,28.630245,0,1,0,0,#DIV/0!
20210811T1800,27.010244,0,5,1,0,0
20210811T1900,23.200245,0,0,1,0,0
20210811T2000,20.300245,0,0,1,0,0
20210811T2100,18.990246,0,0,0,0,#DIV/0!
20210811T2200,17.980246,0,14,0,0,#DIV/0!
20210811T2300,17.220245,0,35,0,0,#DIV/0!
