valid_time,tp,Specific Attenuation (dB),Attenuation
41299.66667,1.03004E-06,8.43303E-05,0.000120446
41299.70833,1.50694E-06,0.000124312,0.000177545
41299.75,1.90735E-06,0.000158082,0.00022577
41299.79167,3.81428E-06,0.000320518,0.000457712
41299.83333,9.53674E-07,7.79588E-05,0.000111347
41299.875,2.08927E-10,1.44433E-08,2.06324E-08
41299.91667,2.08927E-10,1.44433E-08,2.06324E-08
41299.95833,6.96423E-11,4.71037E-09,6.72882E-09
41300,1.39285E-10,9.55154E-09,1.36445E-08
41300.04167,0,0,0
41300.08333,0,0,0
41300.125,6.96423E-11,4.71037E-09,6.72882E-09
41300.16667,0,0,0
41300.20833,6.96423E-11,4.71037E-09,6.72882E-09
41300.25,6.96423E-11,4.71037E-09,6.72882E-09
41300.29167,9.53674E-07,7.79588E-05,0.000111347
41300.33333,9.53674E-07,7.79588E-05,0.000111347
41300.375,1.52588E-07,1.20269E-05,1.71794E-05
41300.41667,1.39285E-10,9.55154E-09,1.36445E-08
41300.45833,0,0,0
41300.5,0,0,0
41300.54167,0,0,0
41300.58333,0,0,0
41300.625,0,0,0
41300.66667,0,0,0
41300.70833,0,0,0
41300.75,4.76767E-07,3.84399E-05,0.000115811
41300.79167,2.70816E-06,0.000226024,0.000436776
41300.83333,1.11377E-05,0.000956074,0.001703728
41300.875,2.41828E-05,0.002108152,0.003456896
41300.91667,2.55949E-05,0.002233776,0.003188176
41300.95833,1.2855E-05,0.001106642,0.001579876
41301,3.96687E-06,0.0003336,0.000476391
41301.04167,1.4303E-06,0.000117868,0.000168341
41301.08333,9.53535E-07,7.79472E-05,0.00011133
41301.125,4.76767E-07,3.84399E-05,6.18321E-05
41301.16667,4.76767E-07,3.84399E-05,0.000166633
41301.20833,0,0,0
41301.25,0,0,0
41301.29167,2.1779E-05,0.001894648,0.011318923
41301.33333,9.53535E-07,7.79472E-05,0.000582491
41301.375,9.53535E-07,7.79472E-05,0.000635135
41301.41667,0,0,0
41301.45833,0,0,0
41301.5,0,0,0
41301.54167,5.76585E-05,0.00511405,0.035956499
41301.58333,0.000436081,0.04026682,0.260750905
41301.625,0.000647259,0.060237953,0.38661936
41301.66667,0.000788969,0.073716099,0.442534397
41301.70833,0.000991569,0.093067855,0.527390467
41301.75,0.000874476,0.081872728,0.458025203
41301.79167,0.000249298,0.02276507,0.120605114
41301.83333,0.000221899,0.020216183,0.105188854
41301.875,0.000517866,0.047982507,0.249451106
41301.91667,0.000684808,0.063804008,0.302502271
41301.95833,0.00098464,0.092404652,0.400124081
41302,0.001158219,0.109045931,0.427739721
41302.04167,0.001161382,0.109349639,0.400814427
41302.08333,0.00082277,0.076938417,0.269248195
41302.125,0.000362343,0.033334976,0.114477593
41302.16667,0.000139191,0.012563978,0.043069812
41302.20833,6.17535E-05,0.005484737,0.018068157
41302.25,4.23474E-05,0.003733037,0.012095846
41302.29167,1.96513E-06,0.000162968,0.000534831
41302.33333,8.18148E-06,0.000698015,0.002410919
41302.375,1.60576E-05,0.00138848,0.005430199
41302.41667,2.17788E-05,0.001894635,0.00718076
41302.45833,3.66169E-06,0.000307446,0.001222369
41302.5,8.27692E-06,0.00070632,0.002521431
41302.54167,5.34007E-05,0.004729181,0.018417715
41302.58333,8.43357E-05,0.007536991,0.030400125
41302.625,0.000102381,0.009185002,0.036454746
41302.66667,4.80248E-05,0.004244119,0.01578728
41302.70833,4.65722E-05,0.004113237,0.014933747
41302.75,2.09017E-05,0.001816846,0.006259196
41302.79167,2.9884E-05,0.002616147,0.008932143
41302.83333,4.76768E-06,0.000402415,0.001433667
41302.875,1.90707E-06,0.000158059,0.000608017
41302.91667,4.76767E-07,3.84399E-05,0.00016635
41302.95833,0,0,0
41303,0,0,0
41303.04167,0,0,0
41303.08333,0,0,0
41303.125,7.91455E-05,0.007064216,0.036324205
41303.16667,0.000243372,0.022213226,0.121414215
41303.20833,0.000258357,0.023609059,0.131873599
41303.25,0.000305119,0.027974653,0.155365167
41303.29167,0.000330918,0.030388981,0.182212253
41303.33333,0.000226695,0.020661938,0.139385746
41303.375,0.000613723,0.05705647,0.367894342
41303.41667,0.000475466,0.043979125,0.300445101
41303.45833,0.000416066,0.038382782,0.305986676
41303.5,0.000576863,0.053563587,0.480955428
41303.54167,0.001050782,0.098739394,0.851568207
41303.58333,0.001155884,0.108821761,0.947954977
41303.625,0.001200811,0.11313717,1.043126786
41303.66667,0.00120128,0.113182237,1.061475833
41303.70833,0.000886327,0.083004504,0.801939639
41303.75,0.000360275,0.033140908,0.335812255
41303.79167,0.000140102,0.012647818,0.12896084
41303.83333,7.97195E-05,0.007116473,0.072237288
41303.875,0.000104624,0.009390317,0.087038469
41303.91667,0.000173661,0.01574448,0.179387186
41303.95833,9.91328E-05,0.008887928,0.106677608
41304,6.04575E-05,0.005367366,0.066975787
41304.04167,4.69552E-05,0.004147733,0.049674425
41304.08333,4.40397E-05,0.003885242,0.046473129
41304.125,0.000170039,0.015409624,0.183823268
41304.16667,3.73066E-05,0.003280397,0.04139497
41304.20833,4.47235E-05,0.003946775,0.050016316
41304.25,3.51709E-05,0.00308898,0.037401139
41304.29167,3.74385E-05,0.003292219,0.039113992
41304.33333,3.86016E-05,0.003396569,0.035863341
41304.375,3.65811E-05,0.003215347,0.037063102
41304.41667,1.31595E-05,0.001133381,0.01303307
41304.45833,1.90735E-06,0.000158082,0.001665288
41304.5,1.90707E-06,0.000158059,0.001548397
41304.54167,8.23484E-05,0.007355901,0.071106105
41304.58333,0.000787612,0.073586776,0.747344372
41304.625,0.001429751,0.135175769,1.32094289
41304.66667,0.001345477,0.127054436,1.107247033
41304.70833,0.001853056,0.176103184,1.439452181
41304.75,0.001318409,0.124448084,0.992554836
41304.79167,0.001133073,0.106631904,0.863378364
41304.83333,0.002103814,0.200439059,1.481502311
41304.875,0.000752655,0.070257284,0.472424228
41304.91667,4.27311E-05,0.003767532,0.024092109
41304.95833,2.88058E-06,0.000240711,0.001536728
41305,0,0,0
41305.04167,4.76767E-07,3.84399E-05,0.00018404
41305.08333,0,0,0
41305.125,6.96423E-11,4.71037E-09,2.09999E-08
41305.16667,8.01156E-07,6.52645E-05,0.00028983
41305.20833,2.28951E-07,1.8192E-05,8.07462E-05
41305.25,1.85178E-05,0.001605751,0.007268436
41305.29167,1.43037E-05,0.001233979,0.006732839
41305.33333,4.48184E-05,0.003955316,0.02297931
41305.375,9.46128E-06,0.00080954,0.005064301
41305.41667,1.43121E-06,0.000117944,0.000795479
41305.45833,4.76976E-07,3.84571E-05,0.000273068
41305.5,4.76837E-07,3.84456E-05,0.000256299
41305.54167,0,0,0
41305.58333,0,0,0
41305.625,1.90707E-06,0.000158059,0.000876037
41305.66667,3.22677E-05,0.002829146,0.015621083
41305.70833,0.000119901,0.010790684,0.057267404
41305.75,0.000391199,0.036044545,0.199943328
41305.79167,0.000487214,0.045087702,0.256731266
41305.83333,0.000660824,0.061525765,0.365626847
41305.875,0.000410836,0.037890828,0.235149762
41305.91667,0.000186327,0.016916476,0.100436276
41305.95833,0.000131724,0.011876956,0.068430478
41306,0.000151462,0.01369457,0.075452041
41306.04167,0.000158083,0.014305372,0.07863333
41306.08333,0.000191988,0.017440803,0.095780297
41306.125,0.000201942,0.018363572,0.100807781
41306.16667,0.000302994,0.027775915,0.152604208
41306.20833,0.000535086,0.049610231,0.27192542
41306.25,0.000586611,0.054486894,0.300539688
41306.29167,0.000778029,0.07267375,0.390949156
41306.33333,0.000780524,0.072911468,0.401944591
41306.375,0.000832025,0.077821132,0.430609745
41306.41667,0.000718113,0.066970269,0.373380105
41306.45833,0.000644014,0.059929942,0.367288507
41306.5,0.000644564,0.059982114,0.420028095
41306.54167,0.000662757,0.061709298,0.445852558
41306.58333,0.001819884,0.172888625,1.274841149
41306.625,0.002237403,0.213427922,1.561660635
41306.66667,0.001399691,0.132277777,1.134772097
41306.70833,0.000604802,0.056210715,0.462444779
41306.75,0.00070647,0.065863067,0.509013908
41306.79167,0.002758031,0.26418812,1.918327088
41306.83333,0.002666927,0.255290754,1.853882436
41306.875,0.002510561,0.24003406,1.660075015
41306.91667,0.002120647,0.202074888,1.30320403
41306.95833,0.001962549,0.186721819,1.198353242
41307,0.002845659,0.272751623,1.65256618
41307.04167,0.003324808,0.319665155,1.687614057
41307.08333,0.001930614,0.183623547,0.696121168
41307.125,0.001116561,0.105047246,0.314669134
41307.16667,0.000840222,0.078603215,0.202124863
41307.20833,0.000589274,0.054739188,0.129014848
41307.25,0.000317434,0.029126607,0.064442313
41307.29167,0.000190155,0.017271039,0.041975863
41307.33333,0.000137949,0.012449634,0.028362158
41307.375,0.000150125,0.013571281,0.029086028
41307.41667,0.000165982,0.015034797,0.032785019
41307.45833,0.000155413,0.014058965,0.033041741
41307.5,0.000132583,0.011955939,0.028608663
41307.54167,0.000150225,0.013580525,0.034495061
41307.58333,0.000392622,0.036178298,0.097127191
41307.625,0.00056531,0.052469753,0.147475737
41307.66667,0.000281394,0.025757937,0.067091522
41307.70833,0.000236248,0.021550269,0.051423986
41307.75,0.000512142,0.047441651,0.097193628
41307.79167,0.000501978,0.046481518,0.080809162
41307.83333,0.000489661,0.045318649,0.070238415
41307.875,0.000234663,0.021402853,0.031970334
41307.91667,9.08609E-05,0.00813219,0.011639279
41307.95833,4.02992E-05,0.00354898,0.005074543
41308,2.23063E-05,0.001941444,0.002776793
41308.04167,1.82011E-05,0.00157775,0.002252174
41308.08333,1.89622E-05,0.001645061,0.002348221
41308.125,2.08115E-05,0.001808849,0.002581923
41308.16667,2.72962E-05,0.002385301,0.003404342
41308.20833,3.88922E-05,0.003422646,0.004883981
41308.25,5.43981E-05,0.004819279,0.006875527
41308.29167,8.18261E-05,0.007308316,0.010895844
41308.33333,0.000173916,0.015768091,0.025210513
41308.375,0.000148235,0.013397102,0.02228348
41308.41667,6.76242E-05,0.006017007,0.010863005
41308.45833,1.984E-05,0.001722771,0.003440123
41308.5,1.8731E-05,0.00162461,0.003662545
41308.54167,1.39811E-05,0.001205603,0.002926188
41308.58333,1.43627E-05,0.001239167,0.003068806
41308.625,1.22072E-05,0.001049795,0.002600232
41308.66667,1.38471E-05,0.001193813,0.002895859
41308.70833,6.67558E-06,0.000567237,0.001327441
41308.75,3.81435E-06,0.000320524,0.000700873
41308.79167,2.82844E-05,0.00247341,0.004890234
41308.83333,6.3551E-05,0.005647603,0.010600254
41308.875,0.000103547,0.009291751,0.017354234
41308.91667,9.47575E-05,0.008488024,0.01582235
41308.95833,0.000174438,0.015816322,0.029654235
41309,0.000403788,0.03722794,0.06944443
41309.04167,0.000604088,0.056143028,0.104626305
41309.08333,0.000744457,0.069476859,0.128560364
41309.125,0.000884221,0.082803297,0.159831097
41309.16667,0.001060479,0.099668807,0.20303713
41309.20833,0.001113905,0.10479244,0.226395345
41309.25,0.000953116,0.089388319,0.206558312
41309.29167,0.000628599,0.058467284,0.137070616
41309.33333,0.000493423,0.045673789,0.12535072
41309.375,0.000589951,0.054803359,0.193550685
41309.41667,0.000515195,0.04773007,0.218059828
41309.45833,0.000370802,0.034128807,0.16375151
41309.5,0.00020887,0.019006242,0.087394029
41309.54167,0.00035876,0.032998842,0.162206888
41309.58333,0.000505018,0.04676868,0.249577374
41309.625,0.000470544,0.043514907,0.239779244
41309.66667,0.000514971,0.047708883,0.27883228
41309.70833,0.000655929,0.061060939,0.379477128
41309.75,0.000533325,0.04944375,0.298154278
41309.79167,0.000425218,0.039244105,0.234451844
41309.83333,0.000257916,0.02356794,0.132903341
41309.875,0.000152027,0.013746692,0.072044131
41309.91667,0.00017327,0.015708308,0.078790381
41309.95833,0.000240047,0.021903791,0.10979583
41310,0.000285447,0.026136337,0.13055752
41310.04167,0.000227349,0.020722689,0.103063844
41310.08333,0.000128499,0.01158042,0.056485757
41310.125,0.000208,0.018925563,0.091068214
41310.16667,0.000507134,0.046968564,0.22078838
41310.20833,0.001077536,0.101304024,0.461693964
41310.25,0.000700752,0.065319418,0.265125333
41310.29167,0.001164664,0.109664849,0.475051991
41310.33333,0.000631482,0.058740753,0.236350043
41310.375,0.000473494,0.043793114,0.163454058
41310.41667,0.000379137,0.034911474,0.1227794
41310.45833,0.000307526,0.028199701,0.104413611
41310.5,0.000492365,0.045573909,0.170168986
41310.54167,0.000594366,0.055221625,0.209826308
41310.58333,0.001154343,0.108673818,0.393708027
41310.625,0.001464293,0.138507296,0.495505834
41310.66667,0.001966846,0.187138798,0.598257277
41310.70833,0.001257311,0.118568899,0.336088341
41310.75,0.000482621,0.044654238,0.126273811
41310.79167,0.000294561,0.026987744,0.061979248
41310.83333,0.000557113,0.05169398,0.117872884
41310.875,0.000548267,0.050856961,0.106096746
41310.91667,0.000188224,0.017092151,0.031880213
41310.95833,5.79106E-05,0.005136852,0.008828758
41311,0.000138686,0.012517499,0.019979932
41311.04167,8.63408E-05,0.00771979,0.011919823
41311.08333,6.57402E-05,0.005846089,0.009013448
41311.125,7.30843E-05,0.006512887,0.010350484
41311.16667,0.000135261,0.012202231,0.020050228
41311.20833,6.74966E-05,0.006005432,0.009874376
41311.25,0.000106006,0.009516873,0.016233064
41311.29167,0.001182688,0.111396053,0.196918422
41311.33333,0.000626384,0.058257203,0.103014698
41311.375,0.000590305,0.054836908,0.097136396
41311.41667,0.000568634,0.05278446,0.10561179
41311.45833,0.000416505,0.038424119,0.081594124
41311.5,0.000544129,0.05046546,0.11552422
41311.54167,0.000572522,0.053152578,0.121067914
41311.58333,0.0006519,0.060678473,0.134666156
41311.625,0.000486914,0.045059375,0.098942945
41311.66667,0.000444088,0.041021062,0.086020947
41311.70833,0.000345807,0.031784159,0.065865894
41311.75,0.00014449,0.013051973,0.025575884
41311.79167,0.000213964,0.019479192,0.032340951
41311.83333,0.000299044,0.027406659,0.043924721
41311.875,0.000597811,0.055548124,0.091580696
41311.91667,0.000844651,0.079025739,0.125651657
41311.95833,0.000668227,0.062228839,0.095619636
41312,0.000611381,0.056834436,0.084747753
41312.04167,0.000363454,0.033439164,0.047777789
41312.08333,0.000189864,0.017244071,0.024573376
41312.125,8.60221E-05,0.007690733,0.010968426
41312.16667,3.76584E-05,0.003311947,0.004726102
41312.20833,5.12735E-05,0.004537122,0.00647323
41312.25,0.000214621,0.019540114,0.027840941
41312.29167,7.70994E-05,0.006878,0.009810185
41312.33333,8.30135E-05,0.007416497,0.010577624
41312.375,7.49073E-05,0.006678612,0.009545549
41312.41667,6.44751E-05,0.005731377,0.008599429
41312.45833,0.000106449,0.009557404,0.015899214
41312.5,0.00019403,0.017630026,0.029307848
41312.54167,0.000169493,0.015359219,0.027693653
41312.58333,9.40651E-05,0.00842477,0.015878139
41312.625,0.000566303,0.052563732,0.098757337
41312.66667,0.000281917,0.025806757,0.046284501
41312.70833,0.000127724,0.011509175,0.019081513
41312.75,8.841E-05,0.007908523,0.011381939
41312.79167,0.000138118,0.012465153,0.017896785
41312.83333,9.99663E-05,0.008964151,0.012828958
41312.875,0.00015033,0.013590179,0.019371755
41312.91667,0.000324626,0.029799853,0.04243327
41312.95833,0.000240076,0.021906512,0.031207848
41313,0.000203462,0.018504544,0.026367287
41313.04167,0.000118709,0.010681276,0.015229076
41313.08333,8.62979E-05,0.007715874,0.011004253
41313.125,4.59556E-05,0.004057701,0.005789621
41313.16667,1.69019E-05,0.001462971,0.002088388
41313.20833,2.16662E-05,0.001884642,0.002690064
41313.25,5.20466E-05,0.004606904,0.006572727
41313.29167,3.31106E-05,0.002904534,0.00414501
41313.33333,4.27261E-05,0.00376708,0.005375189
41313.375,5.48956E-05,0.004864241,0.006939632
41313.41667,7.00955E-05,0.006241359,0.008902784
41313.45833,8.63067E-05,0.007716685,0.011521241
41313.5,0.000101432,0.009098187,0.014578824
41313.54167,0.000112401,0.010102747,0.017443895
41313.58333,8.90301E-05,0.007965105,0.014371994
41313.625,4.30643E-05,0.003797498,0.00714282
41313.66667,3.33951E-05,0.00292999,0.00548764
41313.70833,1.71077E-05,0.001481138,0.002644873
41313.75,2.1876E-05,0.001903251,0.003385624
41313.79167,6.81267E-05,0.006062611,0.008647998
41313.83333,7.4441E-05,0.006636213,0.009465579
41313.875,0.00017657,0.016013501,0.022821793
41313.91667,0.000101453,0.009100132,0.012976638
41313.95833,0.000116645,0.010491871,0.014959282
41314,0.000108377,0.009733976,0.013879649
41314.04167,6.45891E-05,0.005741707,0.008190562
41314.08333,6.07737E-05,0.005395999,0.007697741
41314.125,4.41979E-05,0.003899472,0.005563986
41314.16667,3.52699E-05,0.00309784,0.00442073
41314.20833,4.77043E-05,0.00421523,0.00601425
41314.25,4.91329E-05,0.00434402,0.006197894
41314.29167,3.46722E-05,0.00304431,0.004344379
41314.33333,1.30083E-05,0.001120102,0.001599085
41314.375,1.4915E-05,0.001287789,0.001838397
41314.41667,5.70876E-05,0.005062406,0.007222158
41314.45833,6.42664E-05,0.00571245,0.008148857
41314.5,0.000131383,0.011845512,0.016887292
41314.54167,7.61267E-05,0.006789512,0.009684069
41314.58333,5.17728E-05,0.00458219,0.006537489
41314.625,5.59285E-05,0.004957596,0.007072731
41314.66667,6.52308E-05,0.00579989,0.008273502
41314.70833,1.12167E-05,0.000962997,0.001374861
41314.75,6.63715E-06,0.000563907,0.000805193
41314.79167,9.74641E-06,0.000834429,0.001191353
41314.83333,3.33758E-06,0.000279717,0.000399455
41314.875,1.4303E-06,0.000117868,0.000168341
41314.91667,9.53535E-07,7.79472E-05,0.00011133
41314.95833,4.76837E-07,3.84456E-05,5.49138E-05
41315,4.76837E-07,3.84456E-05,5.49138E-05
41315.04167,6.96423E-11,4.71037E-09,6.72882E-09
41315.08333,0,0,0
41315.125,0,0,0
41315.16667,7.62938E-08,5.93109E-06,8.47226E-06
41315.20833,6.96423E-11,4.71037E-09,6.72882E-09
41315.25,7.63634E-08,5.93661E-06,8.48014E-06
41315.29167,9.53814E-07,7.79704E-05,0.000111363
41315.33333,9.53953E-07,7.7982E-05,0.00011138
41315.375,5.5334E-07,4.4746E-05,6.39123E-05
41315.41667,7.64331E-08,5.94214E-06,8.48804E-06
41315.45833,6.96423E-11,4.71037E-09,6.72882E-09
41315.5,0,0,0
41315.54167,0,0,0
41315.58333,0,0,0
41315.625,0,0,0
41315.66667,6.96423E-11,4.71037E-09,6.74263E-09
41315.70833,4.88469E-06,0.000412491,0.000589026
41315.75,2.91505E-05,0.002550674,0.003640252
41315.79167,4.38759E-05,0.003870506,0.005522679
41315.83333,0.000174621,0.015833281,0.022565251
41315.875,0.00032032,0.029396767,0.041860207
41315.91667,0.000452976,0.041858563,0.05956888
41315.95833,0.000618342,0.057494454,0.081767002
41316,0.000770489,0.071955498,0.102279198
41316.04167,0.000924777,0.086678523,0.123147221
41316.08333,0.000987673,0.092694968,0.131670531
41316.125,0.000934775,0.087634299,0.124501398
41316.16667,0.000735662,0.06863988,0.097577592
41316.20833,0.000517712,0.047967964,0.068244928
41316.25,0.000299268,0.027427639,0.039060451
41316.29167,0.000392298,0.036147818,0.051455715
41316.33333,0.000227316,0.020719615,0.029519229
41316.375,0.000174775,0.015847468,0.022585446
41316.41667,0.000177064,0.016059199,0.022886843
41316.45833,0.000132797,0.011975627,0.019050659
41316.5,0.000114681,0.010311736,0.017725133
41316.54167,0.000154641,0.013987737,0.026142874
41316.58333,0.000194825,0.017703708,0.033309865
41316.625,0.000191395,0.017385919,0.03262735
41316.66667,0.000252611,0.023073654,0.043186345
41316.70833,0.000426778,0.03939088,0.070391957
41316.75,0.000670112,0.062407877,0.111149678
41316.79167,0.000421662,0.038909413,0.063824076
41316.83333,0.000441688,0.040794972,0.058058098
41316.875,0.000379088,0.034906861,0.049692267
41316.91667,0.000297527,0.027264903,0.038829049
41316.95833,0.00021801,0.019854927,0.028288901
41317,0.00017008,0.01541348,0.021967643
41317.04167,0.000148066,0.013381503,0.019074621
41317.08333,0.000131979,0.011900384,0.01696544
41317.125,0.000137124,0.012373709,0.017639519
41317.16667,0.000107655,0.0096678,0.013785374
41317.20833,7.25401E-05,0.006463429,0.00921931
41317.25,7.69845E-05,0.00686755,0.009795291
41317.29167,6.26442E-05,0.005565432,0.007939278
41317.33333,7.51434E-05,0.006700085,0.009556614
41317.375,6.16353E-05,0.005474025,0.007808974
41317.41667,3.28484E-05,0.002881075,0.00411155
41317.45833,1.39631E-05,0.001204017,0.001718846
41317.5,9.8809E-06,0.000846174,0.001208117
41317.54167,1.28188E-05,0.001103471,0.001575349
41317.58333,1.78551E-05,0.001547169,0.002208536
41317.625,2.04878E-05,0.00178016,0.002540988
41317.66667,8.9479E-06,0.000764764,0.001091914
41317.70833,6.16241E-06,0.000522799,0.000746508
41317.75,4.159E-06,0.000350087,0.00049993
41317.79167,2.06589E-05,0.001795317,0.002562615
41317.83333,1.28378E-05,0.001105133,0.001577722
41317.875,6.77178E-06,0.000575575,0.00082185
41317.91667,5.49337E-06,0.000464976,0.000663958
41317.95833,4.69166E-06,0.000395872,0.0005653
41318,3.81421E-06,0.000320512,0.000457703
41318.04167,4.6153E-06,0.000389302,0.000555919
41318.08333,5.09213E-06,0.000430364,0.000614544
41318.125,5.16843E-06,0.000436941,0.000623934
41318.16667,5.39731E-06,0.000456685,0.000652121
41318.20833,5.87394E-06,0.000497851,0.000710892
41318.25,6.82768E-06,0.000580421,0.000828768
41318.29167,8.73482E-06,0.000746194,0.001065407
41318.33333,8.18197E-06,0.000698057,0.000996694
41318.375,6.82803E-06,0.000580451,0.000828811
41318.41667,4.92096E-06,0.000415614,0.000593486
41318.45833,4.76809E-06,0.000402451,0.000574692
41318.5,2.86074E-06,0.00023902,0.000341345
41318.54167,4.76781E-06,0.000402427,0.000574658
41318.58333,3.33744E-06,0.000279705,0.000418173
41318.625,1.43037E-06,0.000117873,0.000187585
41318.66667,9.53674E-07,7.79588E-05,0.000124069
